全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考,住所
382019,0000000184,愛媛県松山市,愛媛県庁本館,エヒメケンチョウホンカン,,,登録有形文化財,建造物,,382019,26004,愛媛県松山市一番町,愛媛県,松山市,一番町,4,,33.84188,132.76572,,,,,,,,,1,棟,,,2021/2/26,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/ehimekencho_honkan.html,,愛媛県松山市一番町4丁目4－2
382019,0000000185,愛媛県松山市,旧鈴木家住宅主屋,キュウスズキケジュウタクオモヤ,,,登録有形文化財,建造物,,382019,304001,愛媛県松山市三津一丁目,愛媛県,松山市,三津,1,,33.86561,132.71215,,,,,,,,,1,棟,,,2021/6/24,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/kyu_suzukike_omoya.html,,愛媛県松山市三津一丁目174
382019,0000000186,愛媛県松山市,旧鈴木家住宅離れ,キュウスズキケジュウタクハナレ,,,登録有形文化財,建造物,,382019,304001,愛媛県松山市三津一丁目,愛媛県,松山市,三津,1,,33.86561,132.71215,,,,,,,,,1,棟,,,2021/6/24,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/kyu_suzukike_hanare.html,,愛媛県松山市三津一丁目174
382019,0000000187,愛媛県松山市,松山城筒井門,マツヤマジョウツツイモン,,,登録有形文化財,建造物,,382019,298000,愛媛県松山市丸之内,愛媛県,松山市,丸之内,,,33.84368,132.76678,,,,,,,,,1,棟,,,2022/6/29,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/tsutsuimon.html,,愛媛県松山市丸之内
382019,0000000188,愛媛県松山市,松山城筒井門東続櫓,マツヤマジョウツツイモンヒガシツヅキヤグラ,,,登録有形文化財,建造物,,382019,298000,愛媛県松山市丸之内,愛媛県,松山市,丸之内,,,33.84369,132.76686,,,,,,,,,1,棟,,,2022/6/29,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/tsutsuimon_higashi.html,,愛媛県松山市丸之内
382019,0000000189,愛媛県松山市,松山城筒井門西続櫓,マツヤマジョウツツイモンニシツヅキヤグラ,,,登録有形文化財,建造物,,382019,298000,愛媛県松山市丸之内,愛媛県,松山市,丸之内,,,33.84366,132.76671,,,,,,,,,1,棟,,,2022/6/29,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/tsutsuimon_nishi.html,,愛媛県松山市丸之内
382019,0000000190,愛媛県松山市,久保家住宅主屋,クボケジュウタクオモヤ,,,登録有形文化財,建造物,,382019,210000,愛媛県松山市道後湯之町919-1,愛媛県,松山市,道後湯之町,,,33.85038,132.78572,,,,,,,,,1,棟,,,2023/2/27,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/kuboke_omoya.html,,愛媛県松山市道後湯之町919-1
382019,0000000191,愛媛県松山市,久保家住宅離れ,クボケジュウタクハナレ,,,登録有形文化財,建造物,,382019,210000,愛媛県松山市道後湯之町919-1,愛媛県,松山市,道後湯之町,,,33.85054,13278586,,,,,,,,,1,棟,,,2023/2/27,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/kuboke_hanare.html,,愛媛県松山市道後湯之町919-1
382019,0000000192,愛媛県松山市,久保家住宅待合,クボケジュウタクマチアイ,,,登録有形文化財,建造物,,382019,210000,愛媛県松山市道後湯之町918-1,愛媛県,松山市,道後湯之町,,,33.85038,132.78572,,,,,,,,,1,棟,,,2023/2/27,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/kuboke_machiai.html,,愛媛県松山市道後湯之町918-1
382019,0000000193,愛媛県松山市,久保家住宅表門及び塀,クボケジュウタクオモテモンオヨビヘイ,,,登録有形文化財,建造物,,382019,210000,愛媛県松山市道後湯之町919-1,愛媛県,松山市,道後湯之町,,,33.85038,132.78572,,,,,,,,,1,棟,,,2023/2/27,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/kuboke_omotemon.html,,愛媛県松山市道後湯之町919-1
382019,0000000194,愛媛県松山市,久保家住宅仕切門及び塀,クボケジュウタクシキリモンオヨビヘイ,,,登録有形文化財,建造物,,382019,210000,愛媛県松山市道後湯之町919-1,愛媛県,松山市,道後湯之町,,,33.85038,132.78572,,,,,,,,,1,棟,,,2023/2/27,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/kuboke_sikirimon.html,,愛媛県松山市道後湯之町919-1
382019,0000000195,愛媛県松山市,八束氏庭園,ヤツヅカシテイエン,,,登録記念物（名勝地関係）,その他,,382019,333003,愛媛県松山市持田町1-37,愛媛県,松山市,持田町町,3,,33.84377,132.78174,,,,,,,,,,,,,2019/10/16,,,,,,,,,,,https://www.city.matsuyama.ehime.jp/kanko/kankoguide/rekishibunka/bunkazai/kunitouroku/yatsuzuka_teien.html,,愛媛県松山市持田3丁目1-37
