全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
041009,000000002560,,青下ダム記念碑,アオシタダムキネンヒ,,Aoshita dam monument,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区熊ケ根字大原道18地先,宮城県,仙台市,青葉区熊ケ根字大原道,18地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
041009,000000002561,,中原系苦地取水口,ナカハラケイニガチシュスイコウ,,Nakahara system water intake in Nigachi district,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区芋沢字中田西29-1地先,宮城県,仙台市,青葉区芋沢字中田西,29-1地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
041009,000000002562,,中原浄水場旧管理事務所,ナカハラジョウスイジョウキュウカンリジムショ,,Former control office of Nakahara water purification plant,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区芋沢字中原24地先,宮城県,仙台市,青葉区芋沢字中原,24地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
041009,000000002564,,荒巻配水池入口,アラマキハイスイチイリグチ,,Aramaki distribution reservoir entrance,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区国見3丁目6-1地先,宮城県,仙台市,青葉区国見3丁目,6-1地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
041009,000000002565,,三居沢発電所,サンキョザワハツデンジョ,,Sankyozawa power plant,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区荒巻三居沢17-1,宮城県,仙台市,青葉区荒巻三居沢,17-1,,,,,,,,,,,,,,,東北電力,1995-08-23,,,,,,,,,,,,
041009,000000002570,,庄子屋醤油店店舗及び住宅,ショウジヤショウユテンテンポオヨビジュウタク,,Shop and house of Shoji Shoyuya soy sause shop,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区八幡4-222,宮城県,仙台市,青葉区八幡,4-222,,,,,,,,,,,,,,,個人,2000-12-04,,,,,,,,,,,,
041009,000000002572,,門間箪笥店板倉,モンマタンステンイタグラ,,Wooden storehouse of Monma tansuten furniture store,登録有形文化財,建造物,,041033,,宮城県仙台市若林区南鍛冶町143,宮城県,仙台市,若林区南鍛冶町,143,,,,,,,,,,,,,,,門間箪笥店,2002-02-14,,,,,,,,,,,,
041009,000000002573,,門間箪笥店稲荷社,モンマタンステンイナリシャ,,Inarisya shrine of Monma tansuten furniture store ,登録有形文化財,建造物,,041033,,宮城県仙台市若林区南鍛冶町143,宮城県,仙台市,若林区南鍛冶町,143,,,,,,,,,,,,,,,門間箪笥店,2002-02-14,,,,,,,,,,,,
041009,000000002575,,門間箪笥店塗り工房,モンマタンステンヌリコウボウ,,Lacquer workshop of Monma tansuten furniture store,登録有形文化財,建造物,,041033,,宮城県仙台市若林区南鍛冶町143,宮城県,仙台市,若林区南鍛冶町,143,,,,,,,,,,,,,,,門間箪笥店,2002-02-14,,,,,,,,,,,,
041009,000000002577,,大滝不動堂,オオタキフドウドウ,,Otaki fudodo temple,市登録有形文化財,建造物,,041041,,宮城県仙台市太白区秋保町馬場字大滝11,宮城県,仙台市,太白区秋保町馬場字大滝,11,,,,,,,,,,,,,,,西光寺,1995-09-05,,,,,,,,,,,,
041009,000000002578,,釈迦堂,シャカドウ,,Shakado hall,市登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区榴岡4丁目11-11,宮城県,仙台市,宮城野区榴岡4丁目,11-11,,,,,,,,,,,,,,,孝勝寺,1995-09-05,,,,,,,,,,,,
041009,000000002579,,壽徳寺山門,ジュトクジサンモン,,Gate of Jutokuji temple,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区国見1丁目15-1,宮城県,仙台市,青葉区国見1丁目,15-1,,,,,,,,,,,,,,,壽徳寺,1995-09-05,,,,,,,,,,,,
041009,000000002580,,松音寺山門,ショウオンジサンモン,,Gate of Shoonji temple,市登録有形文化財,建造物,,041033,,宮城県仙台市若林区新寺4丁目6-28,宮城県,仙台市,若林区新寺4丁目,6-28,,,,,,,,,,,,,,,松音寺,1995-09-05,,,,,,,,,,,,
041009,000000002581,,稱念寺本堂,ショウネンジホンドウ,,Hondo (main building) of Shonenji temple,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区新坂町10-3,宮城県,仙台市,青葉区新坂町,10-3,,,,,,,,,,,,,,,稱念寺,1995-09-05,,,,,,,,,,,,
041009,000000002582,,昌繁寺山門，観音堂,ショウハンジサンモン，カンノンドウ,,Gate and Kannondo hall of Shohanji temple ,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区新坂町13-1,宮城県,仙台市,青葉区新坂町,13-1,,,,,,,,,,,,,,,昌繁寺,1995-09-05,,,,,,,,,,,,
041009,000000002584,,正楽寺本堂，山門,ショウラクジホンドウ，サンモン,,Hondo (main building) and gate of Shorakuji temple ,市登録有形文化財,建造物,,041033,,宮城県仙台市若林区新寺2丁目6-35,宮城県,仙台市,若林区新寺2丁目,6-35,,,,,,,,,,,,,,,正楽寺,1995-09-05,,,,,,,,,,,,
041009,000000002586,,榴岡天満宮唐門,ツツジガオカテンマングウカラモン,,Karamon style gate of Tsutsujigaoka tenmangu shrine,市登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区榴ヶ岡105-3,宮城県,仙台市,宮城野区榴ヶ岡,105-3,,,,,,,,,,,,,,,榴岡天満宮,1995-09-05,,,,,,,,,,,,
041009,000000002587,,仏眼寺本堂,ブツゲンジホンドウ,,Hondo (main building) of Butsugenji temple ,市登録有形文化財,建造物,,041033,,宮城県仙台市若林区荒町35,宮城県,仙台市,若林区荒町,35,,,,,,,,,,,,,,,仏眼寺,1995-09-05,,,,,,,,,,,,
041009,000000002588,,陸奥国分寺鐘楼堂,ムツコクブンジショウロウドウ,,Bell tower of Mutsu kokubunji temple ,市指定有形文化財,建造物,,041033,,宮城県仙台市若林区木ノ下3丁目78番10,宮城県,仙台市,若林区木ノ下3丁目,78番10,,,,,,,,,,,,,,,陸奥国分寺,2023-03-29,,,,,,,,,,,,
041009,000000002589,,陸奥国分寺準胝観音堂,ムツコクブンジジュンテイカンノンドウ,,Juntei Kannondo hall of Mutsu kokubunji temple,市指定有形文化財,建造物,,041033,,宮城県仙台市若林区木ノ下3丁目70番2,宮城県,仙台市,若林区木ノ下3丁目,70番2,,,,,,,,,,,,,,,陸奥国分寺,2024-03-29,,,,,,,,,,,,
041009,000000002590,,冷源寺山門,レイゲンジサンモン,,Gate of Reigenji temple ,市登録有形文化財,建造物,,041033,,宮城県仙台市若林区成田町125,宮城県,仙台市,若林区成田町,125,,,,,,,,,,,,,,,冷源寺,1995-09-05,,,,,,,,,,,,
041009,000000002592,,大崎八幡宮石段,オオサキハチマングウイシダン,,Stone steps of Osaki hachimangu shrine,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区八幡4丁目6-1,宮城県,仙台市,青葉区八幡4丁目,6-1,,,,,,,,,,,,,,,大崎八幡宮,1995-09-05,,,,,,,,,,,,
041009,000000002593,,亀岡八幡宮石段,カメオカハチマングウイシダン,,Stone steps of Kameaoka hachimangu shrine,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区川内亀岡町62,宮城県,仙台市,青葉区川内亀岡町,62,,,,,,,,,,,,,,,亀岡八幡宮,1995-09-05,,,,,,,,,,,,
041009,000000002594,,東照宮石段,トウショウグウイシダン,,Toshogu shrine stone steps,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区東照宮1丁目6-1,宮城県,仙台市,青葉区東照宮1丁目,6-1,,,,,,,,,,,,,,,東照宮,1995-09-05,,,,,,,,,,,,
041009,000000002596,,仙岳院本堂,センガクインホンドウ,,Hondo (main building) of Sengakuin temple,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区東照宮1丁目1-16,宮城県,仙台市,青葉区東照宮1丁目,1-16,,,,,,,,,,,,,,,仙岳院,1996-03-05,,,,,,,,,,,,
041009,000000002597,,清浄光院本堂,ショウジョウコウインホンドウ,,Hondo (main building) of Shojokoin temple,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区宮町5丁目1-11,宮城県,仙台市,青葉区宮町5丁目,1-11,,,,,,,,,,,,,,,清浄光院,1996-03-05,,,,,,,,,,,,
041009,000000002598,,延寿院本堂・地蔵堂,エンジュインホンドウ・ジゾウドウ,,Hondo (main building) and Jizodo temple building of Enjuin temple ,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区宮町5丁目6-18,宮城県,仙台市,青葉区宮町5丁目,6-18,,,,,,,,,,,,,,,延寿院,1996-03-05,,,,,,,,,,,,
041009,000000002600,,善入院観音堂,ゼンニュウインカンノンドウ,,Kannondo hall of Zennyuin temple,市登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区原町1丁目1-67,宮城県,仙台市,宮城野区原町1丁目,1-67,,,,,,,,,,,,,,,善入院,1996-03-05,,,,,,,,,,,,
041009,000000002601,,瑞鳳寺高尾門,ズイホウジタカオモン,,Takaomon gate of Zuihoji temple,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区霊屋下23-5,宮城県,仙台市,青葉区霊屋下,23-5,,,,,,,,,,,,,,,瑞鳳寺,1996-03-05,,,,,,,,,,,,
041009,000000002602,,生出森八幡神社里宮,オイデモリハチマンジンジャサトミヤ,,Satomiya (shrine in a village ) of Oidemori Hachiman shrine ,市登録有形文化財,建造物,,041041,,宮城県仙台市太白区茂庭字中ノ瀬西31,宮城県,仙台市,太白区茂庭字中ノ瀬西,31,,,,,,,,,,,,,,,生出森八幡神社,1996-03-05,,,,,,,,,,,,
041009,000000002603,,北山羽黒神社境内社,キタヤマハグロジンジャケイダイシャ,,Keidaisha (shrine within the main precinct) of Kitayama Hagurojinja shrine ,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区北山2丁目8-15,宮城県,仙台市,青葉区北山2丁目,8-15,,,,,,,,,,,,,,,羽黒神社,1996-03-05,,,,,,,,,,,,
041009,000000002604,,愛宕神社神門,アタゴジンジャシンモン,,Shinmon gate of Atago shrine ,市登録有形文化財,建造物,,041041,,宮城県仙台市太白区向山4丁目17-1,宮城県,仙台市,太白区向山4丁目,17-1,,,,,,,,,,,,,,,愛宕神社,1996-03-05,,,,,,,,,,,,
041009,000000002605,,十一面観音菩薩立像,ジュウイチメンカンノンボサツリュウゾウ,,Standing Juichimen kannonbosatsu,市登録有形文化財,美術工芸品,,041025,,宮城県仙台市宮城野区燕沢2丁目3-1,宮城県,仙台市,宮城野区燕沢2丁目,3-1,,,,,,,,,,,,,,,善応寺,1997-03-25,,,,,,,,,,,,
041009,000000002606,,毘沙門天立像,ビシャモンテンリュウゾウ,,Standing Bishamonten,市登録有形文化財,美術工芸品,,041025,,宮城県仙台市宮城野区燕沢2丁目3-1,宮城県,仙台市,宮城野区燕沢2丁目,3-1,,,,,,,,,,,,,,,善応寺,1997-03-25,,,,,,,,,,,,
041009,000000002607,,阿弥陀如来坐像,アミダニョライザゾウ,,Sitting Amidanyorai,市登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区新坂町13-1,宮城県,仙台市,青葉区新坂町,13-1,,,,,,,,,,,,,,,昌繁寺,1997-03-25,,,,,,,,,,,,
041009,000000002608,,釈迦三尊坐像,シャカサンゾンザゾウ,,Sitting Shakanyorai triad,市登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区東照宮1丁目1-16,宮城県,仙台市,青葉区東照宮1丁目,1-16,,,,,,,,,,,,,,,仙岳院,1997-03-25,,,,,,,,,,,,
041009,000000002611,,阿弥陀如来坐像,アミダニョライザゾウ,,Sitting Amidanyorai,市登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区東照宮1丁目1-16,宮城県,仙台市,青葉区東照宮1丁目,1-16,,,,,,,,,,,,,,,仙岳院,1997-03-25,,,,,,,,,,,,
041009,000000002612,,薬師三尊十二神将立像,ヤクシサンゾンジュウニシンショウリュウゾウ,,Yakushinyorai triad and Junishinsho (twelve followers),市登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区東照宮1丁目1-16,宮城県,仙台市,青葉区東照宮1丁目,1-16,,,,,,,,,,,,,,,仙岳院,1997-03-25,,,,,,,,,,,,
041009,000000002627,,五大明王像,ゴダイミョウオウゾウ,,Godaimyoo,市登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区東照宮1丁目1-16,宮城県,仙台市,青葉区東照宮1丁目,1-16,,,,,,,,,,,,,,,仙岳院,1997-03-25,,,,,,,,,,,,
041009,000000002632,,馬頭観音菩薩坐像,バトウカンノンボサツザゾウ,,Sitting Bato kannonbosatsu,市登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区東照宮1丁目1-16,宮城県,仙台市,青葉区東照宮1丁目,1-16,,,,,,,,,,,,,,,仙岳院,1997-03-25,,,,,,,,,,,,
041009,000000002634,,日光・月光菩薩立像,ニッコウ・ガッコウボサツリュウゾウ,,Standing Nikkobosatsu and Gakkobosatsu,市登録有形文化財,美術工芸品,,041033,,宮城県仙台市若林区木ノ下2丁目8-28,宮城県,仙台市,若林区木ノ下2丁目,8-28,,,,,,,,,,,,,,,陸奥国分寺,1997-03-25,,,,,,,,,,,,
041009,000000002636,,釈迦如来坐像,シャカニョライザゾウ,,Sitting Shakanyorai ,市登録有形文化財,美術工芸品,,041033,,宮城県仙台市若林区新寺4丁目7-6,宮城県,仙台市,若林区新寺4丁目,7-6,,,,,,,,,,,,,,,大林寺,1997-03-25,,,,,,,,,,,,
041009,000000002637,,木造阿弥陀如来・二十五菩薩像及び地蔵菩薩立像,モクゾウアミダニョライニジュウゴボサツゾウオヨビジゾウボサツリュウゾウ,,"Wooden standing Amidanyorai"","" 25 bosatsu"","" and Jijoubosatsu",市登録有形文化財,美術工芸品,,041033,,宮城県仙台市若林区新寺2丁目4-10,宮城県,仙台市,若林区新寺2丁目,4-10,,,,,,,,,,,,,,,報恩寺,1998-03-24,,,,,,,,,,,,
041009,000000002664,,木造観世音・勢至菩薩坐像,モクゾウカンゼオン・セイシボサツザゾウ,,Wooden kneeling Kanzenon bosatsu and Seishi bosatsu,市登録有形文化財,美術工芸品,,041033,,宮城県仙台市若林区新寺3丁目5-3,宮城県,仙台市,若林区新寺3丁目,5-3,,,,,,,,,,,,,,,阿弥陀寺,1998-03-24,,,,,,,,,,,,
041009,000000002666,,木造聖観音菩薩立像,モクゾウショウカンノンボサツリュウゾウ,,Wooden standing Shokannonbosatsu,市登録有形文化財,美術工芸品,,041033,,宮城県仙台市若林区新寺3丁目5-3,宮城県,仙台市,若林区新寺3丁目,5-3,,,,,,,,,,,,,,,阿弥陀寺,1998-03-24,,,,,,,,,,,,
041009,000000002667,,木造地蔵菩薩立像,モクゾウジゾウボサツリュウゾウ,,Wooden standing Jizobosatsu,市登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区宮町5丁目1-11,宮城県,仙台市,青葉区宮町5丁目,1-11,,,,,,,,,,,,,,,清浄光院,1998-03-24,,,,,,,,,,,,
041009,000000002671,,木造不動三尊像,モクゾウフドウサンゾンゾウ,,Wooden Fudomyoo triad,市登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区宮町5丁目1-11,宮城県,仙台市,青葉区宮町5丁目,1-11,,,,,,,,,,,,,,,清浄光院,1998-03-24,,,,,,,,,,,,
041009,000000002674,,木造閻魔十王像,モクゾウエンマジュウオウゾウ,,Wooden statues Juo (ten judges of the afterlife) including Enma daio,市登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区宮町5丁目1-11,宮城県,仙台市,青葉区宮町5丁目,1-11,,,,,,,,,,,,,,,清浄光院,1998-03-24,,,,,,,,,,,,
041009,000000002685,,木ノ下白山神社丹波神楽,キノシタハクサンジンジャタンバカグラ,,Tanba kagura (sacred dance) of Hakusanjinja shrine in Kinoshita district,市登録無形民俗文化財,,,041033,,宮城県仙台市若林区木ノ下,宮城県,仙台市,若林区木ノ下,,,,,,,,,,,,,,,,木ノ下白山神社丹波神楽保存会,1996-03-05,,,,,,,,,,,,
041009,000000002686,,七郷神社丹波神楽,シチゴウジンジャタンバカグラ,,Tanba kagura (sacred dance) of Shichigojinja shrine,市登録無形民俗文化財,,,041033,,宮城県仙台市若林区荒井,宮城県,仙台市,若林区荒井,,,,,,,,,,,,,,,,七郷神社丹波神楽保存会,1996-03-05,,,,,,,,,,,,
041009,000000002687,,仙台東照宮神楽,センダイトウショウグウカグラ,,Kagura (sacred dance) of Sendai Toshogu shrine,市登録無形民俗文化財,,,041017,,宮城県仙台市青葉区東照宮,宮城県,仙台市,青葉区東照宮,,,,,,,,,,,,,,,,仙台東照宮神楽保存会,1996-03-05,,,,,,,,,,,,
041009,000000002688,,秋保神社神楽,アキウジンジャカグラ,,Kagura (sacred dance) of Akiujinja shrine,市登録無形民俗文化財,,,041041,,宮城県仙台市太白区秋保町,宮城県,仙台市,太白区秋保町,,,,,,,,,,,,,,,,秋保神社神楽保存会,1996-03-05,,,,,,,,,,,,
041009,000000002689,,通町熊野神社神楽,トオリチョウクマノジンジャカグラ,,Kagura (sacred dance) of Kumanojinja shrine in Toricho district,市登録無形民俗文化財,,,041017,,宮城県仙台市青葉区通町,宮城県,仙台市,青葉区通町,,,,,,,,,,,,,,,,通町熊野神社神楽保存会,1996-03-05,,,,,,,,,,,,
041009,000000002690,,薙刀,ナギナタ,,Naginata sword,県指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1959-08-31,,,,,,,,,,,,
041009,000000002691,,太刀,タチ,,Tachi sword,県指定有形文化財,美術工芸品,,041041,,宮城県仙台市太白区桜木町,宮城県,仙台市,太白区桜木町,,,,,,,,,,,,,,,,個人,1959-08-31,,,,,,,,,,,,
041009,000000002692,,刀,カタナ,,Katana sword,県指定有形文化財,美術工芸品,,041041,,宮城県仙台市太白区根岸町,宮城県,仙台市,太白区根岸町,,,,,,,,,,,,,,,,個人,1959-08-31,,,,,,,,,,,,
041009,000000002693,,刀,カタナ,,Katana sword,県指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区支倉町,宮城県,仙台市,青葉区支倉町,,,,,,,,,,,,,,,,個人,1959-08-31,,,,,,,,,,,,
041009,000000002694,,刀,カタナ,,Katana sword,県指定有形文化財,美術工芸品,,041041,,宮城県仙台市太白区桜木町,宮城県,仙台市,太白区桜木町,,,,,,,,,,,,,,,,個人,1959-08-31,,,,,,,,,,,,
041009,000000002695,,短刀,タントウ,,Short sword,県指定有形文化財,美術工芸品,,041041,,宮城県仙台市太白区根岸町,宮城県,仙台市,太白区根岸町,,,,,,,,,,,,,,,,個人,1959-08-31,,,,,,,,,,,,
041009,000000002696,,木造阿弥陀如来立像,モクゾウアミダニョライリュウゾウ,,Wooden standing Amidanyorai,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区福岡,宮城県,仙台市,泉区福岡,,,,,,,,,,,,,,,,個人,1965-05-18,,,,,,,,,,,,
041009,000000002698,,旧仙台城板倉,キュウセンダイジョウイタグラ,,Former wooden storehouse of Sendai castle,県指定有形文化財,建造物,,041025,,宮城県仙台市宮城野区岩切,宮城県,仙台市,宮城野区岩切,,,,,,,,,,,,,,,,個人,1978-05-02,,,,,,,,,,,,
041009,000000002700,,堤人形土型,ツツミニンギョウツチガタ,,Clay molds of Tsutsumi ningyo dolls,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区堤町,宮城県,仙台市,青葉区堤町,,,,,,,,,,,,,,,,個人,1999-02-01,,,,,,,,,,,,
041009,000000002701,,簪桜,カンザシザクラ,,Kanzashi cherry trees,市指定天然記念物,,,041017,,宮城県仙台市青葉区愛子中央,宮城県,仙台市,青葉区愛子中央,,,,,,,,,,,,,,,,個人,1986-05-30,,,,,,,,,,,,
041009,000000002702,,菊地家住宅主屋,キクチケジュウタクシュオク,,Main house of the Kikuchi family,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区芋沢,宮城県,仙台市,青葉区芋沢,,,,,,,,,,,,,,,,個人,2000-04-28,,,,,,,,,,,,
041009,000000002703,,菊地家住宅隠居所,キクチケジュウタクインキョジョ,,Inkyojo (house for former head) of the Kikuchi family,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区芋沢,宮城県,仙台市,青葉区芋沢,,,,,,,,,,,,,,,,個人,2000-04-28,,,,,,,,,,,,
041009,000000002704,,菊地家住宅板倉,キクチケジュウタクイタグラ,,Wooden storehouse of the Kikuchi family,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区芋沢,宮城県,仙台市,青葉区芋沢,,,,,,,,,,,,,,,,個人,2000-04-28,,,,,,,,,,,,
041009,000000002705,,菊地家住宅土蔵,キクチケジュウタクドゾウ,,Mud-walled storehouse of the Kikuchi family,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区芋沢,宮城県,仙台市,青葉区芋沢,,,,,,,,,,,,,,,,個人,2000-04-28,,,,,,,,,,,,
041009,000000002706,,安藤家住宅,アンドウケジュウタク,,House of the Ando family,市登録有形文化財,建造物,,041017,,宮城県仙台市青葉区宮町,宮城県,仙台市,青葉区宮町,,,,,,,,,,,,,,,,個人,1995-09-05,,,,,,,,,,,,
041009,000000002707,,中在家南遺跡出土遺物,ナカザイケミナミイセキシュツドイブツ,,Relics excavated from the Nakazaikeminami site,市指定有形文化財,美術工芸品,,041025,,宮城県仙台市宮城野区高砂2丁目22-1,宮城県,仙台市,宮城野区高砂2丁目,22-1,,,,,,,,,,,,,,,仙台市,2003-03-25,,,,,,,,,,,,
041009,000000002708,,押口遺跡出土遺物,オサエグチイセキシュツドイブツ,,Relics excavated from the Osaeguchi site,市指定有形文化財,美術工芸品,,041025,,宮城県仙台市宮城野区高砂2丁目22-1,宮城県,仙台市,宮城野区高砂2丁目,22-1,,,,,,,,,,,,,,,仙台市,2003-03-25,,,,,,,,,,,,
041009,000000002709,,堤人形土型,ツツミニンギョウツチガタ,,Clay molds of Tsutsumi ningyo dolls,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区堤町,宮城県,仙台市,青葉区堤町,,,,,,,,,,,,,,,,個人,2003-03-25,,,,,,,,,,,,
041009,000000002710,,大梅寺所蔵文書(慈悲尾山寺関連文書),タイバイジショゾウモンジョ(ジヒオサンジカンレンモンジョ),,"Documents stored in Taibaiji temple "",""related documents to Jihiosanji temple",市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区茂庭字綱木裏山4,宮城県,仙台市,青葉区茂庭字綱木裏山,4,,,,,,,,,,,,,,,大梅寺,2003-03-25,,,,,,,,,,,,
041009,000000002711,,観文禽譜(稿本)・禽譜(稿本),カンブンキンプ(コウホン)・キンプ(コウホン),,"Bird description books,manuscript. Bird illustration books,manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-01-31,,,,,,,,,,,,
041009,000000002712,,魚蟲譜(写本),ギョチュウフ,,"Fish illustration books,manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-01-31,,,,,,,,,,,,
041009,000000002713,,関算四傳書(写本),セキサンシデンショ,,"Seki  style mathematic books,manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-01-31,,,,,,,,,,,,
041009,000000002714,,貞観政要(伏見版),ジョウガンセイヨウ,,"The point of politics in the Jogan period,Fushimi version",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-01-31,,,,,,,,,,,,
041009,000000002715,,光悦謡本一百番(特製本),コウエツウタイボンイッピャクバン,,"A hundred books of Noh Chants in a Koetsu style,books in a special binding",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-01-31,,,,,,,,,,,,
041009,000000002716,,生計簒要(稿本),セイケイサンヨウ(コウホン),,"Compendia for Livelihood,manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-01-31,,,,,,,,,,,,
041009,000000002717,,三航蝦夷日誌(稿本),サンコウエゾニッシ,,"Diary of voyages to Ezo (Hokkaido religion),manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-01-31,,,,,,,,,,,,
041009,000000002718,,北海道風土記(稿本),ホッカイドウフドキ(コウホン),,"Hokkaido topography,manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-01-31,,,,,,,,,,,,
041009,000000002719,,言海(稿本),ゲンカイ(コウホン),,"Genkai dictionary ,manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-01-31,,,,,,,,,,,,
041009,000000002720,,皇国地誌,コウコクチシ ,,Topography of Japanese Empire,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-01-01,,,,,,,,,,,,
041009,000000002721,,陸奥国仙台領元禄国絵図関係資料,ムツノクニセンダイリョウゲンロククニエズカンケイシリョウ,,"Materials related to Genroku Kuni Ezu (Domain maps) of the Sendai Domain,Mutsu Province",重要文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2017-09-15,,,,,,,,,,,,
041009,000000002722,,仙台城下絵図,センダイジョウカエズ,,Maps of Sendai castle town,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-07-01,,,,,,,,,,,,
041009,000000002723,,仙台城絵図,センダイジョウエズ,,Maps of Sendai castle,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-07-01,,,,,,,,,,,,
041009,000000002724,,仙台城跡,センダイジョウアト,,Sendai Castle site,史跡,,,041017,,宮城県仙台市青葉区川内地内,宮城県,仙台市,青葉区川内地内,,,,,,,,,,,,,,,,国;東北大学;仙台市ほか,2003-08-22,,,,,,,,,,,,
