level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
3	4	98	0	0	0	405.770000	253.239080	44.811480	5.880000	-1	###FLOW###
4	4	98	0	0	0	405.770000	253.239080	44.811480	5.880000	-1	###LINE###
5	4	98	0	0	0	405.77	253.24	44.81	5.88	100	平成29年3月24日
3	4	99	0	0	0	457.510000	249.879080	71.941200	12.480000	-1	###FLOW###
4	4	99	0	0	0	457.510000	249.879080	71.941200	5.880000	-1	###LINE###
5	4	99	0	0	0	457.51	249.88	71.94	5.88	100	由利本荘市新沢字猫屋布45
4	4	99	0	1	0	457.510000	256.479080	47.880000	5.880000	-1	###LINE###
5	4	99	0	1	0	457.51	256.48	47.88	5.88	100	旧下川大内小学校
3	4	100	0	0	0	575.110000	249.879080	128.910000	12.480000	-1	###FLOW###
4	4	100	0	0	0	575.110000	249.879080	47.880000	5.880000	-1	###LINE###
5	4	100	0	0	0	575.11	249.88	47.88	5.88	100	由利本荘市教育委
4	4	100	0	1	0	627.580000	253.239080	76.440000	5.880000	-1	###LINE###
5	4	100	0	1	0	627.58	253.24	76.44	5.88	100	由利本荘市教育委員会文化課
4	4	100	0	2	0	575.110000	256.479080	11.880000	5.880000	-1	###LINE###
5	4	100	0	2	0	575.11	256.48	11.88	5.88	100	員会
3	4	101	0	0	0	222.380000	149.649080	11.760000	5.880000	-1	###FLOW###
4	4	101	0	0	0	222.380000	149.649080	11.760000	5.880000	-1	###LINE###
5	4	101	0	0	0	222.38	149.65	11.76	5.88	100	土偶
3	4	101	1	0	0	222.380000	167.289080	59.880000	5.880000	-1	###FLOW###
4	4	101	1	0	0	222.380000	167.289080	59.880000	5.880000	-1	###LINE###
5	4	101	1	0	0	222.38	167.29	5.88	5.88	100	深
5	4	101	1	0	1	228.38	167.29	53.88	5.88	100	鉢部分（縄文土器）
3	4	101	2	0	0	222.380000	184.929080	17.880000	5.880000	-1	###FLOW###
4	4	101	2	0	0	222.380000	184.929080	17.880000	5.880000	-1	###LINE###
5	4	101	2	0	0	222.38	184.93	5.88	5.88	100	板
5	4	101	2	0	1	228.38	184.93	11.88	5.88	100	碑群
3	4	102	0	0	0	222.380000	202.569080	41.160000	5.880000	-1	###FLOW###
4	4	102	0	0	0	222.380000	202.569080	41.160000	5.880000	-1	###LINE###
5	4	102	0	0	0	222.38	202.57	41.16	5.88	100	提鍋遺跡出土品
3	4	102	1	0	0	222.380000	220.239080	29.880000	5.880000	-1	###FLOW###
4	4	102	1	0	0	222.380000	220.239080	29.880000	5.880000	-1	###LINE###
5	4	102	1	0	0	222.38	220.24	11.88	5.88	100	魚形
5	4	102	1	0	1	234.38	220.24	17.88	5.88	100	文刻石
3	4	102	2	0	0	222.380000	237.879080	11.880000	5.880000	-1	###FLOW###
4	4	102	2	0	0	222.380000	237.879080	11.880000	5.880000	-1	###LINE###
5	4	102	2	0	0	222.38	237.88	5.88	5.88	100	銅
5	4	102	2	0	1	228.38	237.88	5.88	5.88	100	印
3	4	103	0	0	0	627.580000	200.289080	76.440000	5.880000	-1	###FLOW###
4	4	103	0	0	0	627.580000	200.289080	76.440000	5.880000	-1	###LINE###
5	4	103	0	0	0	627.58	200.29	76.44	5.88	100	由利本荘市教育委員会文化課
3	4	104	0	0	0	48.720000	253.119080	5.940000	5.880000	-1	###FLOW###
4	4	104	0	0	0	48.720000	253.119080	5.940000	5.880000	-1	###LINE###
5	4	104	0	0	0	48.72	253.12	5.94	5.88	100	85
3	4	105	0	0	0	67.320000	253.119080	26.842200	5.880000	-1	###FLOW###
4	4	105	0	0	0	67.320000	253.119080	26.842200	5.880000	-1	###LINE###
5	4	105	0	0	0	67.32	253.12	5.88	5.88	100	考
5	4	105	0	0	1	76.30	253.12	17.86	5.88	100	第10号
3	4	106	0	0	0	102.600000	253.119080	56.506800	5.880000	-1	###FLOW###
4	4	106	0	0	0	102.600000	253.119080	56.506800	5.880000	-1	###LINE###
5	4	106	0	0	0	102.60	253.12	56.51	5.88	100	有形文化財(考古資料)
3	4	107	0	0	0	185.060000	253.119080	23.520000	5.880000	-1	###FLOW###
4	4	107	0	0	0	185.060000	253.119080	23.520000	5.880000	-1	###LINE###
5	4	107	0	0	0	185.06	253.12	23.52	5.88	100	考古資料
3	4	108	0	0	0	222.380000	251.888360	56.109240	3.960000	-1	###FLOW###
4	4	108	0	0	0	222.380000	251.888360	56.109240	3.960000	-1	###LINE###
5	4	108	0	0	0	222.38	251.89	56.11	3.96	100	しょうぶざきかいづかしゅつどひん
3	4	109	0	0	0	48.720000	270.759080	5.940000	5.880000	-1	###FLOW###
4	4	109	0	0	0	48.720000	270.759080	5.940000	5.880000	-1	###LINE###
5	4	109	0	0	0	48.72	270.76	5.94	5.88	100	86
3	4	110	0	0	0	67.320000	270.759080	26.848080	5.880000	-1	###FLOW###
4	4	110	0	0	0	67.320000	270.759080	26.848080	5.880000	-1	###LINE###
5	4	110	0	0	0	67.32	270.76	5.88	5.88	100	歴
5	4	110	0	0	1	76.30	270.76	17.86	5.88	100	第１号
3	4	111	0	0	0	102.600000	270.759080	65.880000	5.880000	-1	###FLOW###
4	4	111	0	0	0	102.600000	270.759080	65.880000	5.880000	-1	###LINE###
5	4	111	0	0	0	102.60	270.76	65.88	5.88	100	有形文化財（歴史資料）
3	4	112	0	0	0	184.820000	270.759080	23.880000	5.880000	-1	###FLOW###
4	4	112	0	0	0	184.820000	270.759080	23.880000	5.880000	-1	###LINE###
5	4	112	0	0	0	184.82	270.76	23.88	5.88	100	歴史資料
3	4	113	0	0	0	222.380000	269.528360	40.467240	3.960000	-1	###FLOW###
4	4	113	0	0	0	222.380000	269.528360	40.467240	3.960000	-1	###LINE###
5	4	113	0	0	0	222.38	269.53	40.47	3.96	100	いしざわごうけんちちょう
3	4	114	0	0	0	372.770000	270.879080	23.880000	5.880000	-1	###FLOW###
4	4	114	0	0	0	372.770000	270.879080	23.880000	5.880000	-1	###LINE###
5	4	114	0	0	0	372.77	270.88	23.88	5.88	100	１０８冊
3	4	115	0	0	0	405.770000	270.879080	44.811480	5.880000	-1	###FLOW###
4	4	115	0	0	0	405.770000	270.879080	44.811480	5.880000	-1	###LINE###
5	4	115	0	0	0	405.77	270.88	44.81	5.88	100	昭和54年11月6日
3	4	116	0	0	0	457.510000	270.879080	68.940000	5.880000	-1	###FLOW###
4	4	116	0	0	0	457.510000	270.879080	68.940000	5.880000	-1	###LINE###
5	4	116	0	0	0	457.51	270.88	68.94	5.88	100	由利本荘市石脇字弁慶川5
3	4	117	0	0	0	575.110000	270.759080	29.880000	5.880000	-1	###FLOW###
4	4	117	0	0	0	575.110000	270.759080	29.880000	5.880000	-1	###LINE###
5	4	117	0	0	0	575.11	270.76	29.88	5.88	100	由利本荘市
3	4	118	0	0	0	627.580000	270.879080	41.880000	5.880000	-1	###FLOW###
4	4	118	0	0	0	627.580000	270.879080	41.880000	5.880000	-1	###LINE###
5	4	118	0	0	0	627.58	270.88	41.88	5.88	100	本荘郷土資料館
3	4	119	0	0	0	48.720000	288.399080	5.940000	5.880000	-1	###FLOW###
4	4	119	0	0	0	48.720000	288.399080	5.940000	5.880000	-1	###LINE###
5	4	119	0	0	0	48.72	288.40	5.94	5.88	100	87
3	4	120	0	0	0	67.320000	288.399080	26.848080	5.880000	-1	###FLOW###
4	4	120	0	0	0	67.320000	288.399080	26.848080	5.880000	-1	###LINE###
5	4	120	0	0	0	67.32	288.40	5.88	5.88	100	歴
5	4	120	0	0	1	76.30	288.40	17.86	5.88	100	第２号
3	4	121	0	0	0	102.600000	288.399080	65.880000	5.880000	-1	###FLOW###
4	4	121	0	0	0	102.600000	288.399080	65.880000	5.880000	-1	###LINE###
5	4	121	0	0	0	102.60	288.40	65.88	5.88	100	有形文化財（歴史資料）
3	4	122	0	0	0	184.820000	288.399080	23.880000	5.880000	-1	###FLOW###
4	4	122	0	0	0	184.820000	288.399080	23.880000	5.880000	-1	###LINE###
5	4	122	0	0	0	184.82	288.40	23.88	5.88	100	歴史資料
3	4	123	0	0	0	222.380000	287.168360	44.910360	3.960000	-1	###FLOW###
4	4	123	0	0	0	222.380000	287.168360	44.910360	3.960000	-1	###LINE###
5	4	123	0	0	0	222.38	287.17	44.91	3.96	100	ほんじょうはんぶげんちょう
3	4	124	0	0	0	375.770000	288.519080	17.880000	5.880000	-1	###FLOW###
4	4	124	0	0	0	375.770000	288.519080	17.880000	5.880000	-1	###LINE###
5	4	124	0	0	0	375.77	288.52	17.88	5.88	100	１３冊
3	4	125	0	0	0	405.770000	288.519080	44.811480	5.880000	-1	###FLOW###
4	4	125	0	0	0	405.770000	288.519080	44.811480	5.880000	-1	###LINE###
5	4	125	0	0	0	405.77	288.52	44.81	5.88	100	昭和54年11月6日
3	4	126	0	0	0	457.510000	288.519080	68.940000	5.880000	-1	###FLOW###
4	4	126	0	0	0	457.510000	288.519080	68.940000	5.880000	-1	###LINE###
5	4	126	0	0	0	457.51	288.52	68.94	5.88	100	由利本荘市石脇字弁慶川5
3	4	127	0	0	0	575.110000	288.399080	29.880000	5.880000	-1	###FLOW###
4	4	127	0	0	0	575.110000	288.399080	29.880000	5.880000	-1	###LINE###
5	4	127	0	0	0	575.11	288.40	29.88	5.88	100	由利本荘市
3	4	128	0	0	0	627.580000	288.519080	41.880000	5.880000	-1	###FLOW###
4	4	128	0	0	0	627.580000	288.519080	41.880000	5.880000	-1	###LINE###
5	4	128	0	0	0	627.58	288.52	41.88	5.88	100	本荘郷土資料館
3	4	129	0	0	0	48.720000	306.039080	5.940000	5.880000	-1	###FLOW###
4	4	129	0	0	0	48.720000	306.039080	5.940000	5.880000	-1	###LINE###
5	4	129	0	0	0	48.72	306.04	5.94	5.88	100	88
3	4	130	0	0	0	67.320000	306.039080	26.848080	5.880000	-1	###FLOW###
4	4	130	0	0	0	67.320000	306.039080	26.848080	5.880000	-1	###LINE###
5	4	130	0	0	0	67.32	306.04	5.88	5.88	100	歴
5	4	130	0	0	1	76.30	306.04	17.86	5.88	100	第３号
3	4	131	0	0	0	102.600000	306.039080	65.880000	5.880000	-1	###FLOW###
4	4	131	0	0	0	102.600000	306.039080	65.880000	5.880000	-1	###LINE###
5	4	131	0	0	0	102.60	306.04	65.88	5.88	100	有形文化財（歴史資料）
3	4	132	0	0	0	184.820000	306.039080	23.880000	5.880000	-1	###FLOW###
4	4	132	0	0	0	184.820000	306.039080	23.880000	5.880000	-1	###LINE###
5	4	132	0	0	0	184.82	306.04	23.88	5.88	100	歴史資料
3	4	133	0	0	0	222.380000	304.808360	27.407160	3.960000	-1	###FLOW###
4	4	133	0	0	0	222.380000	304.808360	27.407160	3.960000	-1	###LINE###
5	4	133	0	0	0	222.38	304.81	27.41	3.96	100	ぶじゅつえまがく
3	4	134	0	0	0	375.770000	306.159080	17.880000	5.880000	-1	###FLOW###
4	4	134	0	0	0	375.770000	306.159080	17.880000	5.880000	-1	###LINE###
5	4	134	0	0	0	375.77	306.16	17.88	5.88	100	１６面
3	4	135	0	0	0	407.210000	306.159080	41.818560	5.880000	-1	###FLOW###
4	4	135	0	0	0	407.210000	306.159080	41.818560	5.880000	-1	###LINE###
5	4	135	0	0	0	407.21	306.16	41.82	5.88	100	平成8年6月20日
3	4	136	0	0	0	457.510000	306.159080	80.942400	5.880000	-1	###FLOW###
4	4	136	0	0	0	457.510000	306.159080	80.942400	5.880000	-1	###LINE###
5	4	136	0	0	0	457.51	306.16	80.94	5.88	100	由利本荘市松ヶ崎字宮ノ腰102
3	4	137	0	0	0	575.110000	306.159080	23.880000	5.880000	-1	###FLOW###
4	4	137	0	0	0	575.110000	306.159080	23.880000	5.880000	-1	###LINE###
5	4	137	0	0	0	575.11	306.16	23.88	5.88	100	八幡神社
3	4	138	0	0	0	48.720000	323.699080	5.940000	5.880000	-1	###FLOW###
4	4	138	0	0	0	48.720000	323.699080	5.940000	5.880000	-1	###LINE###
5	4	138	0	0	0	48.72	323.70	5.94	5.88	100	89
3	4	139	0	0	0	67.320000	323.699080	26.848080	5.880000	-1	###FLOW###
4	4	139	0	0	0	67.320000	323.699080	26.848080	5.880000	-1	###LINE###
5	4	139	0	0	0	67.32	323.70	5.88	5.88	100	歴
5	4	139	0	0	1	76.30	323.70	17.86	5.88	100	第４号
3	4	140	0	0	0	102.600000	323.819080	65.880000	5.880000	-1	###FLOW###
4	4	140	0	0	0	102.600000	323.819080	65.880000	5.880000	-1	###LINE###
5	4	140	0	0	0	102.60	323.82	65.88	5.88	100	有形文化財（歴史資料）
3	4	141	0	0	0	184.460000	323.819080	23.880000	5.880000	-1	###FLOW###
4	4	141	0	0	0	184.460000	323.819080	23.880000	5.880000	-1	###LINE###
5	4	141	0	0	0	184.46	323.82	23.88	5.88	100	歴史資料
3	4	142	0	0	0	222.380000	322.468360	36.515160	3.960000	-1	###FLOW###
4	4	142	0	0	0	222.380000	322.468360	36.515160	3.960000	-1	###LINE###
5	4	142	0	0	0	222.38	322.47	36.52	3.96	100	ほんじょうじょうかえず
3	4	143	0	0	0	378.770000	323.819080	11.880000	5.880000	-1	###FLOW###
4	4	143	0	0	0	378.770000	323.819080	11.880000	5.880000	-1	###LINE###
5	4	143	0	0	0	378.77	323.82	11.88	5.88	100	１鋪
3	4	144	0	0	0	405.770000	323.819080	44.811480	5.880000	-1	###FLOW###
4	4	144	0	0	0	405.770000	323.819080	44.811480	5.880000	-1	###LINE###
5	4	144	0	0	0	405.77	323.82	44.81	5.88	100	平成11年6月29日
3	4	145	0	0	0	457.510000	323.819080	68.940000	5.880000	-1	###FLOW###
4	4	145	0	0	0	457.510000	323.819080	68.940000	5.880000	-1	###LINE###
5	4	145	0	0	0	457.51	323.82	68.94	5.88	100	由利本荘市石脇字弁慶川5
3	4	146	0	0	0	575.110000	323.699080	29.880000	5.880000	-1	###FLOW###
4	4	146	0	0	0	575.110000	323.699080	29.880000	5.880000	-1	###LINE###
5	4	146	0	0	0	575.11	323.70	29.88	5.88	100	由利本荘市
3	4	147	0	0	0	627.580000	323.819080	41.880000	5.880000	-1	###FLOW###
4	4	147	0	0	0	627.580000	323.819080	41.880000	5.880000	-1	###LINE###
5	4	147	0	0	0	627.58	323.82	41.88	5.88	100	本荘郷土資料館
3	4	148	0	0	0	378.770000	341.459080	11.880000	5.880000	-1	###FLOW###
4	4	148	0	0	0	378.770000	341.459080	11.880000	5.880000	-1	###LINE###
5	4	148	0	0	0	378.77	341.46	11.88	5.88	100	１鋪
3	4	149	0	0	0	405.770000	341.459080	44.811480	5.880000	-1	###FLOW###
4	4	149	0	0	0	405.770000	341.459080	44.811480	5.880000	-1	###LINE###
5	4	149	0	0	0	405.77	341.46	44.81	5.88	100	平成11年6月29日
3	4	150	0	0	0	457.510000	341.459080	68.940000	5.880000	-1	###FLOW###
4	4	150	0	0	0	457.510000	341.459080	68.940000	5.880000	-1	###LINE###
5	4	150	0	0	0	457.51	341.46	68.94	5.88	100	由利本荘市石脇字弁慶川5
3	4	151	0	0	0	575.110000	341.339080	29.880000	5.880000	-1	###FLOW###
4	4	151	0	0	0	575.110000	341.339080	29.880000	5.880000	-1	###LINE###
5	4	151	0	0	0	575.11	341.34	29.88	5.88	100	由利本荘市
3	4	152	0	0	0	627.580000	341.459080	41.880000	5.880000	-1	###FLOW###
4	4	152	0	0	0	627.580000	341.459080	41.880000	5.880000	-1	###LINE###
5	4	152	0	0	0	627.58	341.46	41.88	5.88	100	本荘郷土資料館
3	4	153	0	0	0	378.770000	359.099080	11.880000	5.880000	-1	###FLOW###
4	4	153	0	0	0	378.770000	359.099080	11.880000	5.880000	-1	###LINE###
5	4	153	0	0	0	378.77	359.10	11.88	5.88	100	５枚
3	4	154	0	0	0	404.930000	358.979080	121.520000	6.000000	-1	###FLOW###
4	4	154	0	0	0	404.930000	358.979080	121.520000	6.000000	-1	###LINE###
5	4	154	0	0	0	404.93	358.98	47.36	5.88	100	平成15年11月26日
5	4	154	0	0	1	457.51	359.10	68.94	5.88	100	由利本荘市石脇字弁慶川5
3	4	155	0	0	0	575.110000	359.099080	11.880000	5.880000	-1	###FLOW###
4	4	155	0	0	0	575.110000	359.099080	11.880000	5.880000	-1	###LINE###
5	4	155	0	0	0	575.11	359.10	11.88	5.88	100	個人
3	4	156	0	0	0	627.580000	359.099080	41.880000	5.880000	-1	###FLOW###
4	4	156	0	0	0	627.580000	359.099080	41.880000	5.880000	-1	###LINE###
5	4	156	0	0	0	627.58	359.10	41.88	5.88	100	本荘郷土資料館
3	4	157	0	0	0	375.770000	376.739080	17.880000	5.880000	-1	###FLOW###
4	4	157	0	0	0	375.770000	376.739080	17.880000	5.880000	-1	###LINE###
5	4	157	0	0	0	375.77	376.74	17.88	5.88	100	各１個
3	4	158	0	0	0	407.210000	376.739080	41.818560	5.880000	-1	###FLOW###
4	4	158	0	0	0	407.210000	376.739080	41.818560	5.880000	-1	###LINE###
5	4	158	0	0	0	407.21	376.74	41.82	5.88	100	昭和52年7月1日
3	4	159	0	0	0	457.510000	376.739080	95.943600	5.880000	-1	###FLOW###
4	4	159	0	0	0	457.510000	376.739080	95.943600	5.880000	-1	###LINE###
5	4	159	0	0	0	457.51	376.74	95.94	5.88	100	由利本荘市矢島町七日町字羽坂64-1
3	4	160	0	0	0	575.110000	376.739080	11.880000	5.880000	-1	###FLOW###
4	4	160	0	0	0	575.110000	376.739080	11.880000	5.880000	-1	###LINE###
5	4	160	0	0	0	575.11	376.74	11.88	5.88	100	個人
3	4	161	0	0	0	627.580000	376.739080	71.880000	5.880000	-1	###FLOW###
4	4	161	0	0	0	627.580000	376.739080	71.880000	5.880000	-1	###LINE###
5	4	161	0	0	0	627.58	376.74	71.88	5.88	100	矢島郷土文化保存伝習施設
3	4	161	1	0	0	627.580000	394.379080	71.880000	5.880000	-1	###FLOW###
4	4	161	1	0	0	627.580000	394.379080	71.880000	5.880000	-1	###LINE###
5	4	161	1	0	0	627.58	394.38	71.88	5.88	100	矢島郷土文化保存伝習施設
3	4	162	0	0	0	222.380000	255.519080	47.880000	5.880000	-1	###FLOW###
4	4	162	0	0	0	222.380000	255.519080	47.880000	5.880000	-1	###LINE###
5	4	162	0	0	0	222.38	255.52	47.88	5.88	100	菖蒲崎貝塚出土品
3	4	162	1	0	0	222.380000	273.159080	35.880000	5.880000	-1	###FLOW###
4	4	162	1	0	0	222.380000	273.159080	35.880000	5.880000	-1	###LINE###
5	4	162	1	0	0	222.38	273.16	11.88	5.88	100	石沢
5	4	162	1	0	1	234.38	273.16	23.88	5.88	100	郷検地帳
3	4	162	2	0	0	222.380000	290.799080	35.880000	5.880000	-1	###FLOW###
4	4	162	2	0	0	222.380000	290.799080	35.880000	5.880000	-1	###LINE###
5	4	162	2	0	0	222.38	290.80	11.88	5.88	100	本荘
5	4	162	2	0	1	234.38	290.80	23.88	5.88	100	藩分限帳
3	4	162	3	0	0	222.380000	308.439080	29.880000	5.880000	-1	###FLOW###
4	4	162	3	0	0	222.380000	308.439080	29.880000	5.880000	-1	###LINE###
5	4	162	3	0	0	222.38	308.44	11.88	5.88	100	武術
5	4	162	3	0	1	234.38	308.44	17.88	5.88	100	絵馬額
3	4	162	4	0	0	222.380000	326.099080	35.880000	5.880000	-1	###FLOW###
4	4	162	4	0	0	222.380000	326.099080	35.880000	5.880000	-1	###LINE###
5	4	162	4	0	0	222.38	326.10	11.88	5.88	100	本荘
5	4	162	4	0	1	234.38	326.10	23.88	5.88	100	城下絵図
3	4	163	0	0	0	48.720000	341.339080	5.940000	5.880000	-1	###FLOW###
4	4	163	0	0	0	48.720000	341.339080	5.940000	5.880000	-1	###LINE###
5	4	163	0	0	0	48.72	341.34	5.94	5.88	100	90
3	4	164	0	0	0	67.320000	341.339080	26.848080	5.880000	-1	###FLOW###
4	4	164	0	0	0	67.320000	341.339080	26.848080	5.880000	-1	###LINE###
5	4	164	0	0	0	67.32	341.34	5.88	5.88	100	歴
5	4	164	0	0	1	76.30	341.34	17.86	5.88	100	第５号
3	4	165	0	0	0	102.600000	341.459080	65.880000	5.880000	-1	###FLOW###
4	4	165	0	0	0	102.600000	341.459080	65.880000	5.880000	-1	###LINE###
5	4	165	0	0	0	102.60	341.46	65.88	5.88	100	有形文化財（歴史資料）
3	4	166	0	0	0	184.460000	341.459080	23.880000	5.880000	-1	###FLOW###
4	4	166	0	0	0	184.460000	341.459080	23.880000	5.880000	-1	###LINE###
5	4	166	0	0	0	184.46	341.46	23.88	5.88	100	歴史資料
3	4	167	0	0	0	222.380000	340.108360	57.855600	3.960000	-1	###FLOW###
4	4	167	0	0	0	222.380000	340.108360	57.855600	3.960000	-1	###LINE###
5	4	167	0	0	0	222.38	340.11	14.50	3.96	100	ふるゆき
5	4	167	0	0	1	239.52	340.11	40.71	3.96	100	かんのんりょうちょうえず
3	4	168	0	0	0	48.720000	358.979080	5.940000	5.880000	-1	###FLOW###
4	4	168	0	0	0	48.720000	358.979080	5.940000	5.880000	-1	###LINE###
5	4	168	0	0	0	48.72	358.98	5.94	5.88	100	91
3	4	169	0	0	0	67.320000	358.979080	26.848080	5.880000	-1	###FLOW###
4	4	169	0	0	0	67.320000	358.979080	26.848080	5.880000	-1	###LINE###
5	4	169	0	0	0	67.32	358.98	5.88	5.88	100	歴
5	4	169	0	0	1	76.30	358.98	17.86	5.88	100	第６号
3	4	170	0	0	0	102.600000	359.099080	65.880000	5.880000	-1	###FLOW###
4	4	170	0	0	0	102.600000	359.099080	65.880000	5.880000	-1	###LINE###
5	4	170	0	0	0	102.60	359.10	65.88	5.88	100	有形文化財（歴史資料）
3	4	171	0	0	0	184.460000	359.099080	23.880000	5.880000	-1	###FLOW###
4	4	171	0	0	0	184.460000	359.099080	23.880000	5.880000	-1	###LINE###
5	4	171	0	0	0	184.46	359.10	23.88	5.88	100	歴史資料
3	4	172	0	0	0	222.380000	357.748360	12.654780	3.960000	-1	###FLOW###
4	4	172	0	0	0	222.380000	357.748360	12.654780	3.960000	-1	###LINE###
5	4	172	0	0	0	222.38	357.75	12.65	3.96	100	こうさつ
3	4	173	0	0	0	222.380000	343.739080	53.880000	5.880000	-1	###FLOW###
4	4	173	0	0	0	222.380000	343.739080	53.880000	5.880000	-1	###LINE###
5	4	173	0	0	0	222.38	343.74	5.88	5.88	100	古
5	4	173	0	0	1	228.38	343.74	47.88	5.88	100	雪・観音両町絵図
3	4	173	1	0	0	222.380000	361.379080	11.880000	5.880000	-1	###FLOW###
4	4	173	1	0	0	222.380000	361.379080	11.880000	5.880000	-1	###LINE###
5	4	173	1	0	0	222.38	361.38	5.88	5.88	100	高
5	4	173	1	0	1	228.38	361.38	5.88	5.88	100	札
3	4	174	0	0	0	48.720000	376.619080	5.940000	5.880000	-1	###FLOW###
4	4	174	0	0	0	48.720000	376.619080	5.940000	5.880000	-1	###LINE###
5	4	174	0	0	0	48.72	376.62	5.94	5.88	100	92
3	4	175	0	0	0	67.320000	376.619080	26.848080	5.880000	-1	###FLOW###
4	4	175	0	0	0	67.320000	376.619080	26.848080	5.880000	-1	###LINE###
5	4	175	0	0	0	67.32	376.62	5.88	5.88	100	歴
5	4	175	0	0	1	76.30	376.62	17.86	5.88	100	第７号
3	4	176	0	0	0	102.600000	376.739080	65.880000	5.880000	-1	###FLOW###
4	4	176	0	0	0	102.600000	376.739080	65.880000	5.880000	-1	###LINE###
5	4	176	0	0	0	102.60	376.74	65.88	5.88	100	有形文化財（歴史資料）
3	4	177	0	0	0	184.460000	376.739080	23.880000	5.880000	-1	###FLOW###
4	4	177	0	0	0	184.460000	376.739080	23.880000	5.880000	-1	###LINE###
5	4	177	0	0	0	184.46	376.74	23.88	5.88	100	歴史資料
3	4	178	0	0	0	222.380000	375.388360	37.283400	3.960000	-1	###FLOW###
4	4	178	0	0	0	222.380000	375.388360	37.283400	3.960000	-1	###LINE###
5	4	178	0	0	0	222.38	375.39	37.28	3.96	100	おおいごろうのじゅうき
3	4	179	0	0	0	270.224720	375.388360	14.608440	3.960000	-1	###FLOW###
4	4	179	0	0	0	270.224720	375.388360	14.608440	3.960000	-1	###LINE###
5	4	179	0	0	0	270.22	375.39	14.61	3.96	100	めしわん
3	4	180	0	0	0	292.769000	375.388360	7.147800	3.960000	-1	###FLOW###
4	4	180	0	0	0	292.769000	375.388360	7.147800	3.960000	-1	###LINE###
5	4	180	0	0	0	292.77	375.39	7.15	3.96	100	へら
3	4	181	0	0	0	48.720000	394.259080	5.940000	5.880000	-1	###FLOW###
4	4	181	0	0	0	48.720000	394.259080	5.940000	5.880000	-1	###LINE###
5	4	181	0	0	0	48.72	394.26	5.94	5.88	100	93
3	4	182	0	0	0	67.320000	394.259080	26.848080	5.880000	-1	###FLOW###
4	4	182	0	0	0	67.320000	394.259080	26.848080	5.880000	-1	###LINE###
5	4	182	0	0	0	67.32	394.26	5.88	5.88	100	歴
5	4	182	0	0	1	76.30	394.26	17.86	5.88	100	第８号
3	4	183	0	0	0	102.600000	394.379080	65.880000	5.880000	-1	###FLOW###
4	4	183	0	0	0	102.600000	394.379080	65.880000	5.880000	-1	###LINE###
5	4	183	0	0	0	102.60	394.38	65.88	5.88	100	有形文化財（歴史資料）
3	4	184	0	0	0	184.460000	394.379080	23.880000	5.880000	-1	###FLOW###
4	4	184	0	0	0	184.460000	394.379080	23.880000	5.880000	-1	###LINE###
5	4	184	0	0	0	184.46	394.38	23.88	5.88	100	歴史資料
3	4	185	0	0	0	222.380000	393.028360	46.428240	3.960000	-1	###FLOW###
4	4	185	0	0	0	222.380000	393.028360	46.428240	3.960000	-1	###LINE###
5	4	185	0	0	0	222.38	393.03	11.18	3.96	100	おおい
5	4	185	0	0	1	234.38	393.03	34.43	3.96	100	ごろうのはたさしもの
3	4	186	0	0	0	378.770000	394.379080	11.880000	5.880000	-1	###FLOW###
4	4	186	0	0	0	378.770000	394.379080	11.880000	5.880000	-1	###LINE###
5	4	186	0	0	0	378.77	394.38	11.88	5.88	100	１旗
3	4	187	0	0	0	407.210000	394.379080	41.818560	5.880000	-1	###FLOW###
4	4	187	0	0	0	407.210000	394.379080	41.818560	5.880000	-1	###LINE###
5	4	187	0	0	0	407.21	394.38	41.82	5.88	100	昭和52年7月1日
3	4	188	0	0	0	457.510000	394.379080	95.943600	5.880000	-1	###FLOW###
4	4	188	0	0	0	457.510000	394.379080	95.943600	5.880000	-1	###LINE###
5	4	188	0	0	0	457.51	394.38	95.94	5.88	100	由利本荘市矢島町七日町字羽坂64-1
3	4	189	0	0	0	575.110000	394.379080	11.880000	5.880000	-1	###FLOW###
4	4	189	0	0	0	575.110000	394.379080	11.880000	5.880000	-1	###LINE###
5	4	189	0	0	0	575.11	394.38	11.88	5.88	100	個人
3	4	190	0	0	0	48.720000	411.929080	5.940000	5.880000	-1	###FLOW###
4	4	190	0	0	0	48.720000	411.929080	5.940000	5.880000	-1	###LINE###
5	4	190	0	0	0	48.72	411.93	5.94	5.88	100	94
3	4	191	0	0	0	67.320000	411.929080	26.848080	5.880000	-1	###FLOW###
4	4	191	0	0	0	67.320000	411.929080	26.848080	5.880000	-1	###LINE###
5	4	191	0	0	0	67.32	411.93	5.88	5.88	100	歴
5	4	191	0	0	1	76.30	411.93	17.86	5.88	100	第９号
3	4	192	0	0	0	102.600000	412.049080	65.880000	5.880000	-1	###FLOW###
4	4	192	0	0	0	102.600000	412.049080	65.880000	5.880000	-1	###LINE###
5	4	192	0	0	0	102.60	412.05	65.88	5.88	100	有形文化財（歴史資料）
3	4	193	0	0	0	184.460000	412.049080	23.880000	5.880000	-1	###FLOW###
4	4	193	0	0	0	184.460000	412.049080	23.880000	5.880000	-1	###LINE###
5	4	193	0	0	0	184.46	412.05	23.88	5.88	100	歴史資料
3	4	194	0	0	0	222.380000	410.668360	43.670880	3.960000	-1	###FLOW###
