level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
4	2	79	0	0	0	50.880000	206.715200	7.200000	7.200000	-1	###LINE###
5	2	79	0	0	0	50.88	206.72	7.20	7.20	100	11
3	2	80	0	0	0	63.960000	207.661400	67.890000	5.400000	-1	###FLOW###
4	2	80	0	0	0	63.960000	207.661400	67.890000	5.400000	-1	###LINE###
5	2	80	0	0	0	63.96	207.73	25.20	5.04	100	天然記念物
5	2	80	0	0	1	91.08	207.66	40.77	5.40	100	昭和51年3月31日
3	2	81	0	0	0	144.140000	207.781400	32.400000	5.400000	-1	###FLOW###
4	2	81	0	0	0	144.140000	207.781400	32.400000	5.400000	-1	###LINE###
5	2	81	0	0	0	144.14	207.78	32.40	5.40	100	岩清水の大杉
3	2	82	0	0	0	268.490000	207.781400	8.160000	5.400000	-1	###FLOW###
4	2	82	0	0	0	268.490000	207.781400	8.160000	5.400000	-1	###LINE###
5	2	82	0	0	0	268.49	207.78	8.16	5.40	100	1本
3	2	83	0	0	0	288.770000	207.781400	51.062400	5.400000	-1	###FLOW###
4	2	83	0	0	0	288.770000	207.781400	51.062400	5.400000	-1	###LINE###
5	2	83	0	0	0	288.77	207.78	51.06	5.40	100	いわしみずのおおすぎ
3	2	84	0	0	0	400.630000	207.661400	27.000000	5.400000	-1	###FLOW###
4	2	84	0	0	0	400.630000	207.661400	27.000000	5.400000	-1	###LINE###
5	2	84	0	0	0	400.63	207.66	27.00	5.40	100	大森地域内
3	2	85	0	0	0	468.460000	207.781400	10.800000	5.400000	-1	###FLOW###
4	2	85	0	0	0	468.460000	207.781400	10.800000	5.400000	-1	###LINE###
5	2	85	0	0	0	468.46	207.78	10.80	5.40	100	個人
3	2	86	0	0	0	50.880000	219.315200	7.200000	7.200000	-1	###FLOW###
4	2	86	0	0	0	50.880000	219.315200	7.200000	7.200000	-1	###LINE###
5	2	86	0	0	0	50.88	219.32	7.20	7.20	100	12
3	2	87	0	0	0	68.400000	220.261400	16.200000	5.400000	-1	###FLOW###
4	2	87	0	0	0	68.400000	220.261400	16.200000	5.400000	-1	###LINE###
5	2	87	0	0	0	68.40	220.26	16.20	5.40	100	工芸品
3	2	88	0	0	0	91.080000	220.261400	40.770000	5.400000	-1	###FLOW###
4	2	88	0	0	0	91.080000	220.261400	40.770000	5.400000	-1	###LINE###
5	2	88	0	0	0	91.08	220.26	40.77	5.40	100	昭和51年9月21日
3	2	89	0	0	0	144.140000	220.381400	57.709800	5.400000	-1	###FLOW###
4	2	89	0	0	0	144.140000	220.381400	57.709800	5.400000	-1	###LINE###
5	2	89	0	0	0	144.14	220.38	16.20	5.40	100	深井焼
5	2	89	0	0	1	163.93	220.38	37.92	5.40	100	徳利・中皿・花瓶
3	2	90	0	0	0	267.170000	220.381400	10.800000	5.400000	-1	###FLOW###
4	2	90	0	0	0	267.170000	220.381400	10.800000	5.400000	-1	###LINE###
5	2	90	0	0	0	267.17	220.38	10.80	5.40	100	一括
3	2	91	0	0	0	288.770000	220.381400	85.914000	5.400000	-1	###FLOW###
4	2	91	0	0	0	288.770000	220.381400	85.914000	5.400000	-1	###LINE###
5	2	91	0	0	0	288.77	220.38	25.91	5.40	100	ふかいやき
5	2	91	0	0	1	318.28	220.38	56.40	5.40	100	とっくり・なかざら・かびん
3	2	92	0	0	0	400.630000	220.261400	43.200000	5.400000	-1	###FLOW###
4	2	92	0	0	0	400.630000	220.261400	43.200000	5.400000	-1	###LINE###
5	2	92	0	0	0	400.63	220.26	43.20	5.40	100	雄物川郷土資料館
3	2	93	0	0	0	468.460000	220.381400	37.854000	5.400000	-1	###FLOW###
4	2	93	0	0	0	468.460000	220.381400	37.854000	5.400000	-1	###LINE###
5	2	93	0	0	0	468.46	220.38	37.85	5.40	100	八幡神社（深井）
3	2	94	0	0	0	50.880000	231.915200	7.200000	7.200000	-1	###FLOW###
4	2	94	0	0	0	50.880000	231.915200	7.200000	7.200000	-1	###LINE###
5	2	94	0	0	0	50.88	231.92	7.20	7.20	100	13
3	2	95	0	0	0	68.400000	232.861400	16.200000	5.400000	-1	###FLOW###
4	2	95	0	0	0	68.400000	232.861400	16.200000	5.400000	-1	###LINE###
5	2	95	0	0	0	68.40	232.86	16.20	5.40	100	工芸品
3	2	96	0	0	0	91.080000	232.861400	40.770000	5.400000	-1	###FLOW###
4	2	96	0	0	0	91.080000	232.861400	40.770000	5.400000	-1	###LINE###
5	2	96	0	0	0	91.08	232.86	40.77	5.40	100	昭和51年9月21日
3	2	97	0	0	0	144.140000	232.981400	25.185600	5.400000	-1	###FLOW###
4	2	97	0	0	0	144.140000	232.981400	25.185600	5.400000	-1	###LINE###
5	2	97	0	0	0	144.14	232.98	16.20	5.40	100	深井焼
5	2	97	0	0	1	163.93	232.98	5.40	5.40	100	碗
3	2	98	0	0	0	268.490000	232.981400	8.160000	5.400000	-1	###FLOW###
4	2	98	0	0	0	268.490000	232.981400	8.160000	5.400000	-1	###LINE###
5	2	98	0	0	0	268.49	232.98	8.16	5.40	100	1合
3	2	99	0	0	0	288.770000	232.981400	40.100400	5.400000	-1	###FLOW###
4	2	99	0	0	0	288.770000	232.981400	40.100400	5.400000	-1	###LINE###
5	2	99	0	0	0	288.77	232.98	25.91	5.40	100	ふかいやき
5	2	99	0	0	1	318.28	232.98	10.59	5.40	100	わん
3	2	100	0	0	0	400.630000	232.861400	43.200000	5.400000	-1	###FLOW###
4	2	100	0	0	0	400.630000	232.861400	43.200000	5.400000	-1	###LINE###
5	2	100	0	0	0	400.63	232.86	43.20	5.40	100	雄物川郷土資料館
3	2	101	0	0	0	468.460000	232.981400	16.200000	5.400000	-1	###FLOW###
4	2	101	0	0	0	468.460000	232.981400	16.200000	5.400000	-1	###LINE###
5	2	101	0	0	0	468.46	232.98	16.20	5.40	100	横手市
3	2	102	0	0	0	50.880000	244.515200	7.200000	7.200000	-1	###FLOW###
4	2	102	0	0	0	50.880000	244.515200	7.200000	7.200000	-1	###LINE###
5	2	102	0	0	0	50.88	244.52	7.20	7.20	100	14
3	2	103	0	0	0	69.360000	245.461400	14.385600	5.400000	-1	###FLOW###
4	2	103	0	0	0	69.360000	245.461400	14.385600	5.400000	-1	###LINE###
5	2	103	0	0	0	69.36	245.46	5.40	5.40	100	無
5	2	103	0	0	1	78.35	245.46	5.40	5.40	100	形
3	2	104	0	0	0	91.080000	245.461400	40.770000	5.400000	-1	###FLOW###
4	2	104	0	0	0	91.080000	245.461400	40.770000	5.400000	-1	###LINE###
5	2	104	0	0	0	91.08	245.46	40.77	5.40	100	昭和53年8月21日
3	2	105	0	0	0	144.140000	245.581400	21.600000	5.400000	-1	###FLOW###
4	2	105	0	0	0	144.140000	245.581400	21.600000	5.400000	-1	###LINE###
5	2	105	0	0	0	144.14	245.58	21.60	5.40	100	岡本新内
3	2	106	0	0	0	288.770000	245.581400	38.221200	5.400000	-1	###FLOW###
4	2	106	0	0	0	288.770000	245.581400	38.221200	5.400000	-1	###LINE###
5	2	106	0	0	0	288.77	245.58	38.22	5.40	100	おかもとしんない
3	2	107	0	0	0	400.630000	245.461400	32.400000	5.400000	-1	###FLOW###
4	2	107	0	0	0	400.630000	245.461400	32.400000	5.400000	-1	###LINE###
5	2	107	0	0	0	400.63	245.46	32.40	5.40	100	雄物川地域内
3	2	108	0	0	0	468.460000	245.581400	59.400000	5.400000	-1	###FLOW###
4	2	108	0	0	0	468.460000	245.581400	59.400000	5.400000	-1	###LINE###
5	2	108	0	0	0	468.46	245.58	59.40	5.40	100	雄物川町岡本新内保存会
3	2	109	0	0	0	50.880000	257.115200	7.200000	7.200000	-1	###FLOW###
4	2	109	0	0	0	50.880000	257.115200	7.200000	7.200000	-1	###LINE###
5	2	109	0	0	0	50.88	257.12	7.20	7.20	100	15
3	2	110	0	0	0	65.760000	258.061400	66.090000	5.400000	-1	###FLOW###
4	2	110	0	0	0	65.760000	258.061400	66.090000	5.400000	-1	###LINE###
5	2	110	0	0	0	65.76	258.06	21.60	5.40	100	考古資料
5	2	110	0	0	1	91.08	258.06	40.77	5.40	100	昭和54年5月23日
3	2	111	0	0	0	144.140000	258.181400	32.400000	5.400000	-1	###FLOW###
4	2	111	0	0	0	144.140000	258.181400	32.400000	5.400000	-1	###LINE###
5	2	111	0	0	0	144.14	258.18	32.40	5.40	100	善福寺の板碑
3	2	112	0	0	0	268.490000	258.181400	8.160000	5.400000	-1	###FLOW###
4	2	112	0	0	0	268.490000	258.181400	8.160000	5.400000	-1	###LINE###
5	2	112	0	0	0	268.49	258.18	8.16	5.40	100	1基
3	2	113	0	0	0	288.770000	258.181400	43.945200	5.400000	-1	###FLOW###
4	2	113	0	0	0	288.770000	258.181400	43.945200	5.400000	-1	###LINE###
5	2	113	0	0	0	288.77	258.18	43.95	5.40	100	ぜんぷくじのいたび
3	2	114	0	0	0	400.630000	258.061400	27.000000	5.400000	-1	###FLOW###
4	2	114	0	0	0	400.630000	258.061400	27.000000	5.400000	-1	###LINE###
5	2	114	0	0	0	400.63	258.06	27.00	5.40	100	平鹿地域内
3	2	115	0	0	0	468.460000	258.181400	32.400000	5.400000	-1	###FLOW###
4	2	115	0	0	0	468.460000	258.181400	32.400000	5.400000	-1	###LINE###
5	2	115	0	0	0	468.46	258.18	32.40	5.40	100	報恩山善福寺
3	2	116	0	0	0	50.880000	269.715200	7.200000	7.200000	-1	###FLOW###
4	2	116	0	0	0	50.880000	269.715200	7.200000	7.200000	-1	###LINE###
5	2	116	0	0	0	50.88	269.72	7.20	7.20	100	16
3	2	117	0	0	0	65.760000	270.661400	66.090000	5.400000	-1	###FLOW###
4	2	117	0	0	0	65.760000	270.661400	66.090000	5.400000	-1	###LINE###
5	2	117	0	0	0	65.76	270.66	21.60	5.40	100	考古資料
5	2	117	0	0	1	91.08	270.66	40.77	5.40	100	昭和54年5月23日
3	2	118	0	0	0	144.140000	270.781400	32.400000	5.400000	-1	###FLOW###
4	2	118	0	0	0	144.140000	270.781400	32.400000	5.400000	-1	###LINE###
5	2	118	0	0	0	144.14	270.78	32.40	5.40	100	香最寺の板碑
3	2	119	0	0	0	268.490000	270.781400	8.160000	5.400000	-1	###FLOW###
4	2	119	0	0	0	268.490000	270.781400	8.160000	5.400000	-1	###LINE###
5	2	119	0	0	0	268.49	270.78	8.16	5.40	100	1基
3	2	120	0	0	0	288.770000	270.781400	42.141600	5.400000	-1	###FLOW###
4	2	120	0	0	0	288.770000	270.781400	42.141600	5.400000	-1	###LINE###
5	2	120	0	0	0	288.77	270.78	42.14	5.40	100	こうさいじのいたび
3	2	121	0	0	0	400.630000	270.661400	27.000000	5.400000	-1	###FLOW###
4	2	121	0	0	0	400.630000	270.661400	27.000000	5.400000	-1	###LINE###
5	2	121	0	0	0	400.63	270.66	27.00	5.40	100	平鹿地域内
3	2	122	0	0	0	468.460000	270.781400	32.400000	5.400000	-1	###FLOW###
4	2	122	0	0	0	468.460000	270.781400	32.400000	5.400000	-1	###LINE###
5	2	122	0	0	0	468.46	270.78	32.40	5.40	100	木翁山香最寺
3	2	123	0	0	0	50.880000	282.345200	7.200000	7.200000	-1	###FLOW###
4	2	123	0	0	0	50.880000	282.345200	7.200000	7.200000	-1	###LINE###
5	2	123	0	0	0	50.88	282.35	7.20	7.20	100	17
3	2	124	0	0	0	65.760000	283.291400	66.090000	5.400000	-1	###FLOW###
4	2	124	0	0	0	65.760000	283.291400	66.090000	5.400000	-1	###LINE###
5	2	124	0	0	0	65.76	283.29	21.60	5.40	100	無形民俗
5	2	124	0	0	1	91.08	283.29	40.77	5.40	100	昭和54年5月23日
3	2	125	0	0	0	144.140000	283.411400	27.000000	5.400000	-1	###FLOW###
4	2	125	0	0	0	144.140000	283.411400	27.000000	5.400000	-1	###LINE###
5	2	125	0	0	0	144.14	283.41	27.00	5.40	100	深間内神楽
3	2	126	0	0	0	288.770000	283.411400	38.296800	5.400000	-1	###FLOW###
4	2	126	0	0	0	288.770000	283.411400	38.296800	5.400000	-1	###LINE###
5	2	126	0	0	0	288.77	283.41	38.30	5.40	100	ふかまうちかぐら
3	2	127	0	0	0	400.630000	283.291400	27.000000	5.400000	-1	###FLOW###
4	2	127	0	0	0	400.630000	283.291400	27.000000	5.400000	-1	###LINE###
5	2	127	0	0	0	400.63	283.29	27.00	5.40	100	平鹿地域内
3	2	128	0	0	0	468.460000	283.411400	43.200000	5.400000	-1	###FLOW###
4	2	128	0	0	0	468.460000	283.411400	43.200000	5.400000	-1	###LINE###
5	2	128	0	0	0	468.46	283.41	43.20	5.40	100	深間内神楽保存会
3	2	129	0	0	0	50.880000	294.945200	7.200000	7.200000	-1	###FLOW###
4	2	129	0	0	0	50.880000	294.945200	7.200000	7.200000	-1	###LINE###
5	2	129	0	0	0	50.88	294.95	7.20	7.20	100	18
3	2	130	0	0	0	69.360000	295.891400	14.385600	5.400000	-1	###FLOW###
4	2	130	0	0	0	69.360000	295.891400	14.385600	5.400000	-1	###LINE###
5	2	130	0	0	0	69.36	295.89	5.40	5.40	100	史
5	2	130	0	0	1	78.35	295.89	5.40	5.40	100	跡
3	2	131	0	0	0	91.080000	295.891400	40.770000	5.400000	-1	###FLOW###
4	2	131	0	0	0	91.080000	295.891400	40.770000	5.400000	-1	###LINE###
5	2	131	0	0	0	91.08	295.89	40.77	5.40	100	昭和54年5月23日
3	2	132	0	0	0	144.140000	296.011400	32.400000	5.400000	-1	###FLOW###
4	2	132	0	0	0	144.140000	296.011400	32.400000	5.400000	-1	###LINE###
5	2	132	0	0	0	144.14	296.01	32.40	5.40	100	大保中台遺跡
3	2	133	0	0	0	288.770000	296.011400	51.219000	5.400000	-1	###FLOW###
4	2	133	0	0	0	288.770000	296.011400	51.219000	5.400000	-1	###LINE###
5	2	133	0	0	0	288.77	296.01	51.22	5.40	100	おおぼなかだいいせき
3	2	134	0	0	0	400.630000	295.891400	27.000000	5.400000	-1	###FLOW###
4	2	134	0	0	0	400.630000	295.891400	27.000000	5.400000	-1	###LINE###
5	2	134	0	0	0	400.63	295.89	27.00	5.40	100	平鹿地域内
3	2	135	0	0	0	468.460000	296.011400	16.200000	5.400000	-1	###FLOW###
4	2	135	0	0	0	468.460000	296.011400	16.200000	5.400000	-1	###LINE###
5	2	135	0	0	0	468.46	296.01	16.20	5.40	100	横手市
3	2	136	0	0	0	50.880000	307.545200	7.200000	7.200000	-1	###FLOW###
4	2	136	0	0	0	50.880000	307.545200	7.200000	7.200000	-1	###LINE###
5	2	136	0	0	0	50.88	307.55	7.20	7.20	100	19
3	2	137	0	0	0	69.360000	308.491400	14.385600	5.400000	-1	###FLOW###
4	2	137	0	0	0	69.360000	308.491400	14.385600	5.400000	-1	###LINE###
5	2	137	0	0	0	69.36	308.49	5.40	5.40	100	史
5	2	137	0	0	1	78.35	308.49	5.40	5.40	100	跡
3	2	138	0	0	0	91.080000	308.491400	40.770000	5.400000	-1	###FLOW###
4	2	138	0	0	0	91.080000	308.491400	40.770000	5.400000	-1	###LINE###
5	2	138	0	0	0	91.08	308.49	40.77	5.40	100	昭和54年5月23日
3	2	139	0	0	0	144.140000	308.611400	37.800000	5.400000	-1	###FLOW###
4	2	139	0	0	0	144.140000	308.611400	37.800000	5.400000	-1	###LINE###
5	2	139	0	0	0	144.14	308.61	37.80	5.40	100	浅舞の古八幡跡
3	2	140	0	0	0	288.770000	308.611400	63.757800	5.400000	-1	###FLOW###
4	2	140	0	0	0	288.770000	308.611400	63.757800	5.400000	-1	###LINE###
5	2	140	0	0	0	288.77	308.61	63.76	5.40	100	あさまいのふるはちまんあと
3	2	141	0	0	0	400.630000	308.491400	27.000000	5.400000	-1	###FLOW###
4	2	141	0	0	0	400.630000	308.491400	27.000000	5.400000	-1	###LINE###
5	2	141	0	0	0	400.63	308.49	27.00	5.40	100	平鹿地域内
3	2	142	0	0	0	468.460000	308.611400	10.800000	5.400000	-1	###FLOW###
4	2	142	0	0	0	468.460000	308.611400	10.800000	5.400000	-1	###LINE###
5	2	142	0	0	0	468.46	308.61	10.80	5.40	100	個人
3	2	143	0	0	0	50.880000	320.145200	7.200000	7.200000	-1	###FLOW###
4	2	143	0	0	0	50.880000	320.145200	7.200000	7.200000	-1	###LINE###
5	2	143	0	0	0	50.88	320.15	7.20	7.20	100	20
3	2	144	0	0	0	69.360000	321.091400	14.385600	5.400000	-1	###FLOW###
4	2	144	0	0	0	69.360000	321.091400	14.385600	5.400000	-1	###LINE###
5	2	144	0	0	0	69.36	321.09	5.40	5.40	100	史
5	2	144	0	0	1	78.35	321.09	5.40	5.40	100	跡
3	2	145	0	0	0	91.080000	321.091400	40.770000	5.400000	-1	###FLOW###
4	2	145	0	0	0	91.080000	321.091400	40.770000	5.400000	-1	###LINE###
5	2	145	0	0	0	91.08	321.09	40.77	5.40	100	昭和54年5月23日
3	2	146	0	0	0	144.140000	321.211400	32.400000	5.400000	-1	###FLOW###
4	2	146	0	0	0	144.140000	321.211400	32.400000	5.400000	-1	###LINE###
5	2	146	0	0	0	144.14	321.21	32.40	5.40	100	浅舞の小野塚
3	2	147	0	0	0	288.770000	321.211400	45.597600	5.400000	-1	###FLOW###
4	2	147	0	0	0	288.770000	321.211400	45.597600	5.400000	-1	###LINE###
5	2	147	0	0	0	288.77	321.21	45.60	5.40	100	あさまいのおのづか
3	2	148	0	0	0	400.630000	321.091400	27.000000	5.400000	-1	###FLOW###
4	2	148	0	0	0	400.630000	321.091400	27.000000	5.400000	-1	###LINE###
5	2	148	0	0	0	400.63	321.09	27.00	5.40	100	平鹿地域内
3	2	149	0	0	0	468.460000	321.211400	10.800000	5.400000	-1	###FLOW###
4	2	149	0	0	0	468.460000	321.211400	10.800000	5.400000	-1	###LINE###
5	2	149	0	0	0	468.46	321.21	10.80	5.40	100	個人
3	2	150	0	0	0	50.880000	332.745200	7.200000	7.200000	-1	###FLOW###
4	2	150	0	0	0	50.880000	332.745200	7.200000	7.200000	-1	###LINE###
5	2	150	0	0	0	50.88	332.75	7.20	7.20	100	21
3	2	151	0	0	0	69.360000	333.691400	14.385600	5.400000	-1	###FLOW###
4	2	151	0	0	0	69.360000	333.691400	14.385600	5.400000	-1	###LINE###
5	2	151	0	0	0	69.36	333.69	5.40	5.40	100	史
5	2	151	0	0	1	78.35	333.69	5.40	5.40	100	跡
3	2	152	0	0	0	91.080000	333.691400	40.770000	5.400000	-1	###FLOW###
4	2	152	0	0	0	91.080000	333.691400	40.770000	5.400000	-1	###LINE###
5	2	152	0	0	0	91.08	333.69	40.77	5.40	100	昭和54年5月23日
3	2	153	0	0	0	144.140000	333.811400	37.800000	5.400000	-1	###FLOW###
4	2	153	0	0	0	144.140000	333.811400	37.800000	5.400000	-1	###LINE###
5	2	153	0	0	0	144.14	333.81	37.80	5.40	100	小野寺友光墓所
3	2	154	0	0	0	288.770000	333.811400	52.158600	5.400000	-1	###FLOW###
4	2	154	0	0	0	288.770000	333.811400	52.158600	5.400000	-1	###LINE###
5	2	154	0	0	0	288.77	333.81	52.16	5.40	100	おのでらともみつぼしょ
3	2	155	0	0	0	400.630000	333.691400	27.000000	5.400000	-1	###FLOW###
4	2	155	0	0	0	400.630000	333.691400	27.000000	5.400000	-1	###LINE###
5	2	155	0	0	0	400.63	333.69	27.00	5.40	100	平鹿地域内
3	2	156	0	0	0	468.460000	333.811400	32.400000	5.400000	-1	###FLOW###
4	2	156	0	0	0	468.460000	333.811400	32.400000	5.400000	-1	###LINE###
5	2	156	0	0	0	468.46	333.81	32.40	5.40	100	長雲山龍泉寺
3	2	157	0	0	0	50.880000	345.345200	7.200000	7.200000	-1	###FLOW###
4	2	157	0	0	0	50.880000	345.345200	7.200000	7.200000	-1	###LINE###
5	2	157	0	0	0	50.88	345.35	7.20	7.20	100	22
3	2	158	0	0	0	63.960000	346.291400	67.890000	5.400000	-1	###FLOW###
4	2	158	0	0	0	63.960000	346.291400	67.890000	5.400000	-1	###LINE###
5	2	158	0	0	0	63.96	346.36	25.20	5.04	100	天然記念物
5	2	158	0	0	1	91.08	346.29	40.77	5.40	100	昭和54年5月23日
3	2	159	0	0	0	144.140000	346.411400	37.800000	5.400000	-1	###FLOW###
4	2	159	0	0	0	144.140000	346.411400	37.800000	5.400000	-1	###LINE###
5	2	159	0	0	0	144.14	346.41	37.80	5.40	100	白藤神社の姥杉
3	2	160	0	0	0	268.490000	346.411400	8.160000	5.400000	-1	###FLOW###
4	2	160	0	0	0	268.490000	346.411400	8.160000	5.400000	-1	###LINE###
5	2	160	0	0	0	268.49	346.41	8.16	5.40	100	1本
3	2	161	0	0	0	288.770000	346.411400	60.442200	5.400000	-1	###FLOW###
4	2	161	0	0	0	288.770000	346.411400	60.442200	5.400000	-1	###LINE###
5	2	161	0	0	0	288.77	346.41	60.44	5.40	100	しらふじじんじゃのうばすぎ
3	2	162	0	0	0	400.630000	346.291400	27.000000	5.400000	-1	###FLOW###
4	2	162	0	0	0	400.630000	346.291400	27.000000	5.400000	-1	###LINE###
5	2	162	0	0	0	400.63	346.29	27.00	5.40	100	平鹿地域内
3	2	163	0	0	0	468.460000	346.411400	10.800000	5.400000	-1	###FLOW###
4	2	163	0	0	0	468.460000	346.411400	10.800000	5.400000	-1	###LINE###
5	2	163	0	0	0	468.46	346.41	10.80	5.40	100	個人
3	2	164	0	0	0	50.880000	357.945200	7.200000	7.200000	-1	###FLOW###
4	2	164	0	0	0	50.880000	357.945200	7.200000	7.200000	-1	###LINE###
5	2	164	0	0	0	50.88	357.95	7.20	7.20	100	23
3	2	165	0	0	0	65.760000	358.891400	63.336000	5.400000	-1	###FLOW###
4	2	165	0	0	0	65.760000	358.891400	63.336000	5.400000	-1	###LINE###
5	2	165	0	0	0	65.76	358.89	21.60	5.40	100	考古資料
5	2	165	0	0	1	91.08	358.89	38.02	5.40	100	昭和55年2月5日
3	2	166	0	0	0	144.140000	359.011400	32.400000	5.400000	-1	###FLOW###
4	2	166	0	0	0	144.140000	359.011400	32.400000	5.400000	-1	###LINE###
5	2	166	0	0	0	144.14	359.01	32.40	5.40	100	六盃沢の板碑
3	2	167	0	0	0	268.490000	359.011400	8.160000	5.400000	-1	###FLOW###
4	2	167	0	0	0	268.490000	359.011400	8.160000	5.400000	-1	###LINE###
5	2	167	0	0	0	268.49	359.01	8.16	5.40	100	1基
3	2	168	0	0	0	288.770000	359.011400	50.295600	5.400000	-1	###FLOW###
4	2	168	0	0	0	288.770000	359.011400	50.295600	5.400000	-1	###LINE###
5	2	168	0	0	0	288.77	359.01	50.30	5.40	100	ろっぱいざわのいたび
3	2	169	0	0	0	400.630000	358.891400	27.000000	5.400000	-1	###FLOW###
4	2	169	0	0	0	400.630000	358.891400	27.000000	5.400000	-1	###LINE###
5	2	169	0	0	0	400.63	358.89	27.00	5.40	100	大森地域内
3	2	170	0	0	0	468.460000	359.011400	10.800000	5.400000	-1	###FLOW###
4	2	170	0	0	0	468.460000	359.011400	10.800000	5.400000	-1	###LINE###
5	2	170	0	0	0	468.46	359.01	10.80	5.40	100	個人
3	2	171	0	0	0	50.880000	370.545200	7.200000	7.200000	-1	###FLOW###
4	2	171	0	0	0	50.880000	370.545200	7.200000	7.200000	-1	###LINE###
5	2	171	0	0	0	50.88	370.55	7.20	7.20	100	24
3	2	172	0	0	0	69.360000	371.491400	14.385600	5.400000	-1	###FLOW###
4	2	172	0	0	0	69.360000	371.491400	14.385600	5.400000	-1	###LINE###
5	2	172	0	0	0	69.36	371.49	5.40	5.40	100	史
5	2	172	0	0	1	78.35	371.49	5.40	5.40	100	跡
3	2	173	0	0	0	91.080000	371.491400	38.016000	5.400000	-1	###FLOW###
4	2	173	0	0	0	91.080000	371.491400	38.016000	5.400000	-1	###LINE###
5	2	173	0	0	0	91.08	371.49	38.02	5.40	100	昭和55年2月5日
3	2	174	0	0	0	144.140000	371.611400	30.834000	5.400000	-1	###FLOW###
4	2	174	0	0	0	144.140000	371.611400	30.834000	5.400000	-1	###LINE###
5	2	174	0	0	0	144.14	371.61	30.83	5.40	100	梨ノ木塚遺跡
3	2	175	0	0	0	288.770000	371.611400	44.631000	5.400000	-1	###FLOW###
4	2	175	0	0	0	288.770000	371.611400	44.631000	5.400000	-1	###LINE###
5	2	175	0	0	0	288.77	371.61	44.63	5.40	100	なしのきづかいせき
3	2	176	0	0	0	400.630000	371.491400	27.000000	5.400000	-1	###FLOW###
4	2	176	0	0	0	400.630000	371.491400	27.000000	5.400000	-1	###LINE###
5	2	176	0	0	0	400.63	371.49	27.00	5.40	100	増田地域内
3	2	177	0	0	0	468.460000	371.611400	16.200000	5.400000	-1	###FLOW###
4	2	177	0	0	0	468.460000	371.611400	16.200000	5.400000	-1	###LINE###
5	2	177	0	0	0	468.46	371.61	16.20	5.40	100	横手市
3	2	178	0	0	0	50.880000	383.145200	7.200000	7.200000	-1	###FLOW###
4	2	178	0	0	0	50.880000	383.145200	7.200000	7.200000	-1	###LINE###
5	2	178	0	0	0	50.88	383.15	7.20	7.20	100	25
3	2	179	0	0	0	69.360000	384.091400	14.385600	5.400000	-1	###FLOW###
4	2	179	0	0	0	69.360000	384.091400	14.385600	5.400000	-1	###LINE###
5	2	179	0	0	0	69.36	384.09	5.40	5.40	100	史
5	2	179	0	0	1	78.35	384.09	5.40	5.40	100	跡
3	2	180	0	0	0	91.080000	384.091400	38.016000	5.400000	-1	###FLOW###
4	2	180	0	0	0	91.080000	384.091400	38.016000	5.400000	-1	###LINE###
5	2	180	0	0	0	91.08	384.09	38.02	5.40	100	昭和55年2月5日
3	2	181	0	0	0	144.140000	384.211400	32.400000	5.400000	-1	###FLOW###
4	2	181	0	0	0	144.140000	384.211400	32.400000	5.400000	-1	###LINE###
5	2	181	0	0	0	144.14	384.21	32.40	5.40	100	亀田の久蔵碑
3	2	182	0	0	0	288.770000	384.211400	48.141000	5.400000	-1	###FLOW###
4	2	182	0	0	0	288.770000	384.211400	48.141000	5.400000	-1	###LINE###
5	2	182	0	0	0	288.77	384.21	48.14	5.40	100	かめだのきゅうぞうひ
3	2	183	0	0	0	400.630000	384.091400	27.000000	5.400000	-1	###FLOW###
4	2	183	0	0	0	400.630000	384.091400	27.000000	5.400000	-1	###LINE###
5	2	183	0	0	0	400.63	384.09	27.00	5.40	100	増田地域内
3	2	184	0	0	0	468.460000	384.211400	16.200000	5.400000	-1	###FLOW###
4	2	184	0	0	0	468.460000	384.211400	16.200000	5.400000	-1	###LINE###
5	2	184	0	0	0	468.46	384.21	16.20	5.40	100	横手市
3	2	185	0	0	0	50.880000	395.745200	7.200000	7.200000	-1	###FLOW###
4	2	185	0	0	0	50.880000	395.745200	7.200000	7.200000	-1	###LINE###
5	2	185	0	0	0	50.88	395.75	7.20	7.20	100	26
3	2	186	0	0	0	69.360000	396.691400	14.385600	5.400000	-1	###FLOW###
4	2	186	0	0	0	69.360000	396.691400	14.385600	5.400000	-1	###LINE###
5	2	186	0	0	0	69.36	396.69	5.40	5.40	100	史
5	2	186	0	0	1	78.35	396.69	5.40	5.40	100	跡
3	2	187	0	0	0	91.080000	396.691400	38.016000	5.400000	-1	###FLOW###
4	2	187	0	0	0	91.080000	396.691400	38.016000	5.400000	-1	###LINE###
5	2	187	0	0	0	91.08	396.69	38.02	5.40	100	昭和55年2月5日
3	2	188	0	0	0	144.140000	396.811400	37.800000	5.400000	-1	###FLOW###
4	2	188	0	0	0	144.140000	396.811400	37.800000	5.400000	-1	###LINE###
5	2	188	0	0	0	144.14	396.81	37.80	5.40	100	黒坂兵右衛門碑
3	2	189	0	0	0	288.770000	396.811400	49.809600	5.400000	-1	###FLOW###
4	2	189	0	0	0	288.770000	396.811400	49.809600	5.400000	-1	###LINE###
5	2	189	0	0	0	288.77	396.81	49.81	5.40	100	くろさかひょうえもんひ
3	2	190	0	0	0	400.630000	396.691400	27.000000	5.400000	-1	###FLOW###
