全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
131156,1.31156E+11,杉並区,本阿弥光悦筆和歌巻・同断簡,,,,有形文化財,書跡,,131156,,東京都杉並区堀ノ内3-48-8,,,,,,35.692286,139.652735,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,小美野家所蔵文書,,,,有形文化財,古文書,郷土博物館,131156,,東京都杉並区大宮1-20-8,,,,,,35.685988,139.645467,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,木造不動明王立像,,,,有形文化財,彫刻,,131156,,東京都杉並区高円寺南3-58-4,,,,,,35.704623,139.648286,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,松島家所蔵文書,,,,有形文化財,古文書,郷土博物館内,131156,,東京都杉並区大宮1-20-8,,,,,,35.685988,139.645467,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,鈴木重胤の墓,,,,史跡,墓・碑,長延寺内,131156,,東京都杉並区和田1-44-24,,,,,,35.693538,139.660699,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,向山遺跡出土近世遺物,,,,有形文化財,考古資料,郷土博物館内,131156,,東京都杉並区大宮1-20-8,,,,,,35.685988,139.645467,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,阿弥陀三尊来迎図像庚申板碑,,,,有形文化財,古文書,,131156,,東京都杉並区阿佐谷北1-26-2,,,,,,35.7068,139.636572,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,木造千手観音菩薩坐像,,,,有形文化財,彫刻,,131156,,東京都杉並区上荻2-1-3,,,,,,35.704748,139.61541,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,板絵着色祭礼図,,,,有形民俗文化財,信仰,,131156,,東京都杉並区本天沼2-14-10,,,,,,35.712581,139.624973,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,石造地蔵菩薩立像,,,,有形民俗文化財,信仰,,131156,,東京都杉並区高円寺南2-31-2,,,,,,35.699682,139.652237,,,,,,,,,,,,,,,,,,,,,,,,,
