全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
62014,2-117,山形県山形市,銅造阿弥陀如来立像,ドウゾウアミダニョライリュウゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市蔵王成沢14,山形県,山形市,蔵王成沢,14,,38.205982,140.320419,,,,,,,,,,,,源福寺,2009/3/31,,,,,,,,,,,,
62014,2-118,山形県山形市,木造阿弥陀如来坐像,モクゾウアミダニョライザゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字山寺4456-1,山形県,山形市,大字山寺,Jan-56,,38.311035,140.433121,,,,,,,,,,,,立石寺,2009/12/24,,,,,,,,,,,,
62014,2-119,山形県山形市,木造不動明王立像,モクゾウフドウミョウオウリュウゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字山寺4456-1,山形県,山形市,大字山寺,Jan-56,,38.311035,140.433121,,,,,,,,,,,,立石寺,2009/12/24,,,,,,,,,,,,
62014,2-120,山形県山形市,木造浮彫（香合仏）愛染明王像,モクゾウウキボリ（コウゴウブツ）アイゼンミョウオウゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市七日町1-4-12,山形県,山形市,七日町,2001/4/12,,38.253017,140.338257,,,,,,,,,,,,慈光明院,2019/10/2,,,,,,,,,,,,附　光背（蓮弁形・雲文） 一点　台座 一点　厨子 一基
62014,2-121,山形県山形市,木造釈迦如来坐像,モクゾウシャカニョライザゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市山家本町2-3-10,,山形市,山家本町,2002/3/10,,38.26889,140.36444,,,,,,,,,,,,金勝寺,2024/4/8,,,,,,,,,,,,
62014,2-122,山形県山形市,木造聖観音菩薩立像,モクゾウショウカンノンボサツリュウゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市鉄砲町1-4-8,,山形市,鉄砲町,2001/4/8,,38.23944,140.33182,,,,,,,,,,,,勝因寺,2024/4/8,,,,,,,,,,,,
62014,2-123,山形県山形市,木造釈迦如来坐像,モクゾウシャカニョライザゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字若木５２,,山形市,大字若木,52,,38.2594588,140.2528551,,,,,,,,,,,,廣福寺,2025/2/19,,,,,,,,,,,,
62014,2-124,山形県山形市,金銅装笈,コンドウソウオイ,,,重要文化財,美術工芸品,,131067,,東京都台東区上野公園13-9,東京都,台東区,上野公園,9月13日,,35.719048,139.775787,,,,,,,,,,,,慈光明院,1967/6/15,,,,,,,,,,,,東京国立博物館　寄託
62014,2-125,山形県山形市,梵鐘,ボンショウ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市緑町3-7-67,山形県,山形市,緑町,3-7-67,,38.251621,140.346924,,,,,,,,,,,,専称寺,1952/4/1,,,,,,,,,,,,
62014,2-126,山形県山形市,梵鐘,ボンショウ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市大字長谷堂3455-9,山形県,山形市,大字長谷堂,Sep-55,,38.215546,140.265625,,,,,,,,,,,,清源寺,1952/4/1,,,,,,,,,,,,
62014,2-127,山形県山形市,鰐口,ワニグチ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市大字山寺4456-1,山形県,山形市,大字山寺,Jan-56,,38.311035,140.433121,,,,,,,,,,,,立石寺,1952/4/1,,,,,,,,,,,,
62014,2-128,山形県山形市,短刀　銘　来国俊,タントウ　メイ　ライクニトシ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市旅篭町,山形県,山形市,旅篭町,,,,,,,,,,,,,,,,個人,1953/8/31,,,,,,,,,,,,
62014,2-129,山形県山形市,木製曼荼羅懸仏,モクセイマンダラカケボトケ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市大字山寺4456-1,山形県,山形市,大字山寺,Jan-56,,38.311035,140.433121,,,,,,,,,,,,立石寺,1953/12/17,,,,,,,,,,,,
62014,2-130,山形県山形市,袈裟　伝　峩山禅師着用,ケサ　デン　ガザンゼンジチャクヨウ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市北山形2-3-7,山形県,山形市,北山形,2002/3/7,,38.266113,140.32843,,,,,,,,,,,,竜門寺,1956/9/28,,,,,,,,,,,,
62014,2-131,山形県山形市,康煕赤絵壷,コウキアカエツボ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市陣場,山形県,山形市,陣場,,,,,,,,,,,,,,,,個人,1958/3/4,,,,,,,,,,,,
62014,2-132,山形県山形市,砧青磁筍節花瓶,キヌタセイジタケノコブシカビン,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市緑町3-7-67,山形県,山形市,緑町,3-7-67,,38.251621,140.346924,,,,,,,,,,,,専称寺,1960/12/16,,,,,,,,,,,,
62014,2-133,山形県山形市,太刀　無銘　伝舞草,タチ　ムメイ　デンモグサ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市大字山寺4456-1,山形県,山形市,大字山寺,Jan-56,,38.311035,140.433121,,,,,,,,,,,,立石寺,1963/3/29,,,,,,,,,,,,
62014,2-134,山形県山形市,刀　銘　大慶直胤,カタナ　メイ　タイケイナオタネ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市旅篭町,山形県,山形市,旅篭町,,,,,,,,,,,,,,,,個人,1963/12/20,,,,,,,,,,,,
62014,2-135,山形県山形市,脇差　銘　直胤,ワキザシ　メイ　ナオタネ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市旅篭町,山形県,山形市,旅篭町,,,,,,,,,,,,,,,,個人,1963/12/20,,,,,,,,,,,,
